,comment,info
108,何はともあれ、お二人は鍵と鍵穴のようにピッタリなんだと思う。だけど、同じ賢くても、聡明な妃でヘンリー王子を良い意味で引っ張ってくれる妃だったら良かったのに…と残念です。メーガン妃は聡明とは言えない。安っぽい野心と低俗な欲のための悪知恵に長けているだけ。,
109,"メーガンも相当おばかさんだけと
ハリーはおばかさんの上に、メーガンに催眠術をかけられているからね。思考停止状態の操り人形ですよ。
そのうち予想外の事が起きて、ハリーは催眠術から覚め、メーガンは捨てられるが逃げ出すかしますよ。
そうなって欲しい。",
110,"海の向こうの話じゃないですよ。
日本だって似たような事例の真っ最中です。
結婚させてしまうと皇室は終わります。
ハリーとメーガンを見て、皇室はよく考えるべきです。",
111,"ダイアナ妃を常に超えようとするって、どうしたらそういう発想になるのだろうか。

しかも、こんな勘違い女性より知性の劣る王子って・・・・。",
112,ロイヤルのパロディドラマ中ではハリーはかなりな馬鹿だった。多分リアルにコピーしてるんだろうなって思ってた。王室の肩書あっても、低学歴は恥ずかしくて軍に入ったんだったわね。,
113,"ヘンリーが脳タリンと言う事は、イートン校時代に多くの学生達にバレていたが、それよりも幼い頃は何をするのもとろいので父チャールズ皇太子にこのとろさは誰に似たのだと怒られていたそうだ。
ヘンリーはMだと思うよ。
強い女性が好きで、アメとムチを扱う悪女メーガンと居る事が幸せなのよ。
ヘンリーバカだから、アメよりムチが多い事直ぐに忘れるのだ!",
114,ハリー、メーガンに連れられて王室を出てからどんどん品性がなくなって情けない風情になってる。メーガンはダイアナ妃超えどころか、将来はアメリカの大統領選に出馬して史上初の黒人女性大統領の座を虎視淡々と狙っているらしい。そうなればハリーはメーガンのカバン持ちか、用無しで捨てられるか。,
115,"MM：頭の回転は良いが、悪賢く、育ちも悪い
ダイアナ妃：賢くないけど頭は悪くなく、育ちの良さが強味
ハリー：育ちは良いけど、頭が悪過ぎる",
116,メーガンもヘンリーも王室から追い出せば？どちらも品格も何もない。いつまでメーガン「妃」なんだ？ただの野望深きヤンキー女だろ。,
117,"世間知らずの男が、世間にもまれてずる賢い野望まみれの女に騙されるなんて、よくある話。
きっと誰の意見も聞こえないのでしょうね。",
118,"秋篠宮と紀子妃との関係によく似ています。
嫁側の野望は、地位と名声を得ることであった。
メーガン妃の場合は、アメリカのセレブとローヤルの違いが全く判っていないので、アメリカ風自己主張ばかりになる。
イギリスの歴史は、王室と政治家議会との争いで、王室に政治的知識を与えさせないため大学に行かせず、これまで大卒はウイリアム王子一人だけである。
紀子妃の場合は、地位名誉だけが最大の望みだったため、秋篠宮がタイで女性関係を持ってもいとわなかった。　　そこに、皇太子家に男児誕生がなく、末は皇后，皇母と野望は膨らむばかりとなった。　彼女は最高の権威を得るのは自分であって、女性皇族総て自分の配下になると怖い物しらずである。　ここにきて，愛子天皇待望論が強くなったことが、唯一の悩みで、これは何としても阻止しなければならない。",
119,軍を指揮していた頃は端正な顔立ちに一本筋の通った男気溢れる良さが見え隠れしてたのに。今は目はうつろでクスリでもキメてそうで、なんだか心配になる。,
120,夫婦揃って身の程知らずだったという事を再確認しただけですね,
121,知性の問題ですか、、それは誰にでも与えられる可能性が。それにあの二人の事は、何の影響もなく、もうアメリカに住む散財マニアですから。,
122,知性と品が無く欲は限りなくある、典型的な世界一のバカ夫婦になってしまわれましたね。,
123,"本心はともかく、自分を愛してると言ってくれる女をただただ喜ばせるためだけに必死になるバカな男ってこと？

女の方は、できもしない野望を抱くバカな女なのね",
124,ダイアナさん以上を望むなら最後はパパラッチに追われてあの世行きだろうよｗ,
125,超えるのは簡単、一日も早く、お亡くなりになる事です。,
126,ダイアナを超えるなら最後は若死にしてしまう事になりはしないか？,
127,貴族に賢さを期待するほうが間違い。,
128,"知性的に劣る、ことより
品性的に劣る、方がわたしは嫌だな。
恥、という概念がメーガンさんにはなさそうですが。",
129,"今住んでいる家にメーガンの母親も同居しているんでしょう。
何年後かにヘンリーが英国恋しさに
逃げ帰る気がするわ。",
130,立つ瀬がないね。（苦笑）,
131,"勘違いも甚だしい女　メーガン！だいたいアメリカの二流の女優がイギリスのロイヤルファミリーに入ること事態おかしい！ヘンリーバカすぎる

離婚して、イギリスのお嬢様と結婚した方がよろしい️ダメだね。メーガンなんて！下品すぎる！図々しい　目立ちたがりや️",
132,共依存,
133,"ダイアナを超えた世界最大のスター？
はあ？
まず性格から直せ",
134,ヘンリーがメーガンの洗脳から解かれる日は来るのであろうか。,
135,王子も妃も要らなくない？,
136,悪女と薄ら馬鹿のカップル。,
137,だからもう妃じゃないんだってば。,
138,人種差別の記事ですね。馬鹿みたい,
