,comment,info
101,それは違う!記者は何もわかってない!スポーツに政治は持ち込んではいけない!ましてテニスは個人競技。相手に対しても非常に失礼に当たる,
102,大坂なおみだからではなく、全ての人に抗議する自由がある。それが一番大事なことだよ。,
103,"棄権表明に対し、日本では凄まじい批判、非難が巻き起こった？

寡聞にして知りませんが",
104,「〜に政治を持ち込むな」という言説は、常に政治音痴から発せられるが、そもそも政治を持ち込んではならないカテゴリーなど存在しない。,
105,"＞「スポーツに政治を持ち込むな」

確かにこれは的外れ。但し、大坂なおみが「アスリートは政治に関与してはいけないというのが嫌い」と言い切るのなら、政治がアスリートに関与することもあり得ると覚悟すべき。
国際情勢や政治的駆け引きによって、アスリートが望む大会に参加できないことが起きたとしても、それは甘んじて受け容れなけれなならない。だって、『スポーツは政治と無関係の聖域ではない』と自ら宣言したのだから。
その時になって「スポーツに政治を持ち込まないで」なんてみっともない泣き言は言いませんように。",
106,こう言うのをメディアの偏向報道とか煽り報道というのでは？あと政治問題ではないよな！,
107,"今回の大坂の主張と行動には全く賛同できないし、擁護する連中にも強烈な嫌悪感と反感を覚える。

対戦相手からの差別的言動、観客からの人種差別行為、大会運営側の有色人種に対する差別待遇などがもし有ったのなら、選手側が何らかの抗議行動を取っても許容されると思う。

しかし、今回の大坂は大会とは無関係の事件を理由に試合を棄権をしたのだから単なる「職場放棄」だし、プロとしても失格だ。

対戦相手からしても対戦拒否は非常に迷惑極まりない行為だし、大会運営に支障を来して価値が下落する訳だからスポンサーに対しても迷惑だよ。

選手個人がどのような思想信条を持とうが勝手だけど、内容の善し悪しに関係なく政治的主張を競技の場に持ち込むのはプロパガンダにも繋がる危険性があるのだから、今回の大坂の行為には厳罰処分にするべきだよ。",
108,そこまで大坂さんに批判してる日本人いるか？はっきり言ってしまうと、海外の選手っていう感覚しかないし。,
109,浜ちゃんがエディーマーフィーしたら黒塗りで批判が～CMで通常より薄めにしたら批判が～、その手の人種は風がふいても批判が～って記事にするんですよ(･ω･),
110,"＞人種差別の深刻さを理解しない者が、社会的に不利な立場にある
＞マイノリティの主張を和を乱すものと捉え（中略）精神論で諭すもの

凄まじい勘違いですね。
掲げた目的の崇高さは、手段の正当化にはならないと言ってるだけ。

大坂の棄権騒動に見られる幼稚なBLMは、黒人が不当に殺されたからといって街に火を付けてまわり、ショップ襲撃して好きな商品抱えて走り去っていく行為と、程度の差はあれ方向性は同じです。

「黒人は抗議のためなら何しても許される」と思い上がってるから、彼女は自分の彼氏がデモで不法侵入やらかした時、彼氏のやり過ぎをいさめるのではなく、取締った警察側を「クレイジーだ」と一方的に叩きました。

これに全てが現れてる。
警察官への職業差別ですね。話にならない。
彼女のやり方は問題を悪化させるだけ。深刻さを一番理解してません。",
111,日本では村八分など差別の歴史があることを、あまりに意識していない。彼女を批判する前に自分たちの歴史を見つめるべきだ。,
112,"ネットのどこでそんな凄まじい批判や非難があったのかね？
この記者はそれをきちんと説明するべき。
捏造記事書いて金貰えるとか楽な商売だな記者ってのは。",
113,">当初の棄権表明に対し、日本では凄まじい批判、非難が巻き起こった。

聞いた事もないが・・
あったとしてもごくごく数人の無知なアホクレーマーみたいなもんでしょ。",
114,">>「日本人なのに」に次いで見られたのが、「スポーツに政治を持ち込むな」「プロなら仕事を全うしろ」「周囲に迷惑をかけるな」だった。これらは人種差別の深刻さを理解しない者が、社会的に不利な立場にあるマイノリティの主張を和を乱すものと捉え、歯を食いしばって耐えろ、そうすれば乗り越えられると精神論で諭すものだ。


なんでこうなるの？全然違うだろ
なぜスポーツに政治を持ち込んではいけないかを語弊なく語るには長くなるので割愛するとして、今の時代SNSという便利なツールがある。
自分はあらゆる差別に反対だが、スポーツの場でこういう主張は見たくない。それが明らかに正義でも。
撃たれた男性が何をしようとしたのかはわからない。なぜ警官は日本と違って銃を構える？それは当たり前に一般人にまで銃が蔓延してるから…いきなり銃を取り出し撃たれる可能性があるから…
まず殺すための道具である銃の存在に疑問を持てよ。",
115,残念とは思っても、欠場を批判する人は、私の知る限り、いなかったと思います。,
116,"凄まじい批判、非難とかあったの？ってレベル
そもそも周りはこの人がそんな抗議活動してたことすら知らない人ばっかりだったんだけどｗ",
117,"アスリートが政治を語るのは自由だが
聞いてるほうが白けるのも自由。",
118,"国によっていろいろな文化とかあるけど、この人はそれに適応できてないだけでしょ？

自分で自分の立場を悪くしてるだけ",
119,"揚げ足取りがすきだなぁ。
彼女が何を伝えたかったか、
これだけでいいのに",
120,批判というかは呆れてる声が多いかな。とりあえず、大会と相手選手へはしっかり謝ろう。,
121,"大坂選手の言動は立派だと思います。
一部の日本人が批判的かもしれませんが、それはほんの一部なのでは？",
122,">当初の棄権表明に対し、日本では凄まじい批判、非難が巻き起こった。

捏造確定だな。",
123,"そこまで批判は無かった、とシレッと書いてる人多いけど、
ヤフコメは批判してる人だらけだったぞ。",
124,スポーツに政治を持ち込むなとか、誰かが決めたルールを、さも正義のように喚き散らす人って、自分の意見持ってないの？,
125,"何かを主張すれば批判もあるでしょ。

メディアとして批判封じは正しいの？",
126,"彼女のアイデンティティに関わることを批判とか悲しいね・・・

オレは、大阪なおみ選手は日本の誇りだと思う！",
127,"根拠となっている各情報の信憑性がなさすぎる。
想像で記事書くのはプロじゃないよ。",
128,最近記事の話は8割は嘘、若しくは盛り盛りの話しと思ってます。,
129,"日本のどこで非難が巻き起こったのでしょうか？
SNSを見てもほぼ100%支持してましたよ？",
130,的外れではない。見出しには悪意すら感じる。,
131,"もっと責任もった行動を取って
ほしいね。
色々と行動を起こすけど、気分屋の
様に思います。",
132,最近、アスリートらしくない体型になってきましたね。,
133,"まぁ色んな意見あると思うよ
これ賛否どちらかに完全に意見統一するのは無理",
134,"＞日本では凄まじい批判、非難が巻き起こった。
ごく一部の人間の誹謗中傷を「日本では凄まじい」なんて表現するべきじゃない。",
135,"文春さん、嘘はいけません。
「日本では凄まじい批判、非難が巻き起こった。」
そんなムーブメントは起きていません。",
136,"感情の起伏が激しい。ラケットを大事にしろ。
差別に関係なく、プレイヤーとしてのマナー。
これは言いたいけど。",
137,"日本はまだ鎖国状態だよ。
政治の話をするのはタブー。黙って仕事しろ。破ったら村八分。怖い国だ。",
138,自民党の総裁選に出てる人が会見でずっとテニスの話をしてたらおかしいってなるだろ。,
139,記事の表題こそが的外れである。,
140,どう考えても、良い悪いは別にして日本人の考え方や振る舞いとはかけ離れています。,
141,凄まじい批判は無いが嫌いになったのは確か。,
142,"「日本では凄まじい批判、非難が巻き起こった」

ヤフコメだけ・・・の間違いでは",
143,"テニスに抗議して試合を1日ずらす
ってのが意味分からないんだけど
なんで?",
144,かなりリアルと温度差がある記事,
145,そもそもあまり気にもしたことがなかったが？,
146,"政治でもなんでもない。
人種差別 根絶はどのスポーツでも訴えられている。",
147,"スポーツに政治を持ち込むなって至極真っ当な意見だし
莫大な金出してるスポンサーからすりゃ迷惑極まりないんだが
人から金貰って仕事してんなら、金払ってる相手に迷惑かからないような振る舞いと結果を出すのがプロだろ
こんな的外れなバカ記事書いてゼニ貰えるとかプロ意識足りてないんじゃね？どんなコネで仕事貰ってんのやら",
148,まずは優勝してからな。話はそれからだ。,
149,"スポーツに政治持ち込むな、が的外れか？
特にプロテニスでは人種差別は見受けられない。
プロテニス界にも差別があるなら抗議の為にボイコットも分かるけど。",
150,"スポーツに政治を持ち込むな」「プロなら仕事を全うしろ」「周囲に迷惑をかけるな」

って、書いてるヤツが言ってるだけじゃねーのか？",
151,この件に関して大坂なおみへの批判なんて一言も聞いた事ねぇよ。,
152,そんなに、誰も批判してないです。むしろ私のまわりは、褒めています。,
153,"メディア操作の典型

周辺に彼女を批判した人物はいない

何がしたくてこんな書き方するのか意味不明",
154,表現の自由,
155,"＞日本では凄まじい批判、非難が巻き起こった。

そんなんあった？",
156,スポーツの大会でこういうことすると、一気にシラケる,
157,"いや、特に話題にも
なってないんですが？？
自分の周りがおかしいの？",
158,自分たちは間違ってないという考え方が一番怖いんだよ,
159,タイトルにあるような批判を書くのは、偏狭なマインドの持ち主か、残念な思考力の持ち主か、両方の持ち主だろう。,
160,対戦相手白人だとしたら、やりづらくない？,
161,"スポーツに「政治」は持ち込むべきではないけど、彼女が主張しているのは政治ではなく「国民権利」の問題。
この２つを切り分けて考えられない人が多いと思う。",
162,いや、そうだとしても試合はやれよ。テニスは関係ないだろ。,
163,こういう片寄った記事の書き方するからマスゴミ不信が進むんだよ。,
164,スポーツに政治を持ちこむな、は的外れではないやろ,
165,どちらにしろ。スポーツを政治利用してるとおもうけど。,
166,そっとしとけばもう騒がなくてもいいと思うけど,
167,"そりゃ批判されるでしょ。
ボイコット表明して1日で取り消しだぞ。
コイツに振り回された対戦相手の人が気の毒だわ。",
168,そんな批判、全く耳にしてなかったが、ネタ元はどこだ,
169,日本のどこで、凄まじい批判があった？全然よ！一部のバカ騒ぎするネットを過大に取り上げすぎる！,
170,"日本では凄まじい批判、非難が巻き起こった。

(笑)嘘だね",
171,批判はしないけど、賛同はしない。,
172,個人的には韓国のサッカーみたいに感じちゃうよね。,
173,コロナが流行り出した時、日本人差別されてたのはどうなんだ？,
174,コーチを解任した時から何かと面倒くさい奴だなと思うようになった,
175,"スポーツに政治を持ち込むな
的外れでもなんでもない",
176,"恥ずべき言動。
ヤフコメ見ても、こういう感覚の日本人が増えている。
政治的発言をするタレントやスポーツ選手をたたく奴、たくさんいるよね。",
177,"誰だろうが政治に発言出来るのが民主主義。
スポーツに政治を持ち込むな️
棄権したことを言ってるのかな？
政治を持ち込んだ最大のものはベルリンオリンピック。
ナチ。
形式主義で彼女の行為を批判するな、と言いたい。",
178,マスコミによる印象操作が酷いな,
179,"なんやかんやと、ゴチャゴチャ言わんと、

拳銃と麻薬を取り上げろよ。",
180,この記事も的外れ,
181,そもそも大阪なおみの主張自体がどっか的外れなんだけど,
182,"ぶっちゃけ立場の悪用でしかないからね。そりゃ批判されるよ。
立場を利用しないで無名の一個人として意見を発するなら意見そのものを評価して貰える。でもその勇気も意見の正当性も自分で信じてないから立場を悪用したんでしょ。批判が起きるのは当然だし健全な証拠。
著名人が何かを発信してそれに対して起きた批判は悪であるかのように報じている現状は不健全だ。",
183,文春は芸能人のゴシップだけ追いかけてたら良いよ,
184,いやいや、不参加から参加の表明した時、ヤフコメはバッシングの嵐だったよ。笑,
185,批判的な人がいたの？,
186,事件であり、政治ではない。,
187,東洋人はどこいった？,
188,"本当です。
私はすさまじく批判しました。",
189,論点ずらされてるね,
190,"またしても、日本人差別記事。
日本人がこの手の件に触れると決まって、
分かっていないというからな。

だから関わりたくないんだよ。",
191,俺はどこまでいってもナオミを支持します。,
192,"人種など関係なしに、今回の事件は撃たれてもおかしくないケースだとおもう。

家庭内暴力で逮捕状が出されている人間が静止も聞かずに車に乗り込もうとしたら最悪のケースを考えるのは自然でしょう。

発砲の妥当性と人種問題を混同するのは賢明な判断ではなく、そこに違和感を持つ日本人が多いのです。

的外れな批判だけをつまみ上げ、間違っていると断じるのはあまりに一方的では？",
193,広瀬すず意外興味ない！,
194,それ、文春のご意見？？,
195,"？？？
批判はされただろうけど、何か違くないか？",
196,"そんな批判があったの・・・？
少なくとも私の周りでそう言った人はいない。",
197,もう、たくさん。コイツの話題。うんざり。,
198,文春だもん,
199,"やっていることは間違っていない。
かわいげがないから批判されているだけ。",
200,ヤフコメは叩いてたよ,
201,そうじゃなくてさ、一連の報道見てると警察が発砲するのは黒人差別じゃなくて、銃社会が理由だと感じるからイマイチ応援出来ないのよ。犯人側から撃たれる可能性あるからその前にこっちが撃つってだけじゃない？,
202,持ち込んでもいいけど、途中で棄権はしない方がいい、貴女に負けた相手選手に失礼だと思う。,
203,何を擁護しようが大阪がブラックだと出自を明確にした瞬間だ。日本代表は辞退して下さい。,
204,"大坂なおみを非難する輩の意図が不明だが結果として組織側が賛同して1日延期した。
それ以上何を望むのか⁇",
205,批判する人は多分国内でずーっと一生暮らしてきた井の中の蛙なんだろう。この素晴らしいリーダーシップがわからないのは教育が悪いのか、なんなのか。はっきり言ってアホかというレベル。,
206,"日本のスポンサーはどう感じただろうね？
このまま契約を続行すべきなのかな？",
207,"批判するほどこの選手に興味はない人が多いと思うけどね。
大袈裟な悪意に満ちた記事。",
208,アスリートである前にと言うのなら、コート上に差別問題を持ち込まないでくれ,
209,日本で、そんな批判があったなど聞いてないぞ！,
210,"賛否はあるだろうが。　大袈裟に煽りたい、炎上してくれ。。だろ。
姑息な報道。",
211,"日本政府は以前オリンピックに政治を持ち込んでしまった。

恥ずかしい。個人としての意思表示と国家が個人の意見まで強制では意味がまるでちがう。



大阪がんばれ。",
212,"『もう大坂を応援するの辞める』などと言っている方は勿論、
国内ツアーを観戦しに行ったり、少なくともWOWOWやDAZNを契約されているんですよね？",
213,"そう、的外れ

ただ単純に『彼女を軽蔑している』
それだけでいい
べつに理由はいらない",
214,面倒くさい人、という印象。,
215,"だったら一人で全部やったらいいよ。
誰も何も言わない。
大丈夫か？？、、呆れる。。",
216,批判なんてないでしょう。一部の、ごく一部の意見で99.9%以上の人は「はてな？」です。人為的情報の典型のひとつですな。,
217,単純に大坂なおみはかっこいい。今回の件で肝が据わった人間だ見直した。何で批判するのかまったく理解できない。,
218,"「アスリートの政治的言動｣は
アメリカ人らしいと思う。
私は真剣勝負なスポーツ、アスリートが好きなんでこういう言動にはがっかりするけれど。

やっぱり彼女は見た目通りアフリカ系アメリカ人。
アメリカのセレブって視野が狭くて
洗脳されやすく
お金によって動く人多い。",
219,"スポーツってフィギュアスケートとかラグビーもそうだけど出生地以外の国籍を取得する事がありますね。多分大坂さんはアイデンティティは完全にアメリカ人なのに利害関係で日本国籍を選択しただけ。
でもラグビー日本の選手たちのように日本国籍を得て日本に馴染もうと努力しているのを見て、それと比べると残念に思う日本人は多いかも知れませんね。特にお母さんが日本人なだけに。",
220,"この人の思想や理念がおかしいとは思わないが、頭のいい人の行動だとは思わない。
一貫性がない部分も多々あるし、彼氏のやっている行為はただの犯罪だし、そこには決して触れない。

差別をなくそう、は本当にいいと思うが、そのたびに黒人がやっている犯罪行為等は正当化されない。",
221,堂本様日本人の私としてはアメリカに移民し骨を埋める積もりならば、自分の権利を主張しデモをする前に如何にアメリカにつくすかを考えます。ケネディー大統領の演説「貴方の国が貴方の為に何が出来るかを問うのでは無く、貴方が貴方の国の為に何が出来るのかを問うて欲しい」を実践し仲間に入れて貰う事を願います。第二次大戦時迫害された日系人が志願し地獄のイタリア戦線で命も惜しまず最前線で戦った例を見るまでも無く日本人の矜持を忘れる事無く尽くします。キング牧師の頃なら正当性が有るのかも知れませんが法律上の差別が無くなった今はBLAK LIVES MATTER では無くアメリカを良い国にする為にお互い力を尽くそうと黒人達に訴えるべきでしょう。黒人達が善良な市民に成れば制度的差別も消えるのでは無いでしょうか？,
222,ハーフの人本人の国籍アイデンティティーを尊重しないで、直ぐに「日本人」にカウントするマスコミの報道に以前から違和感を抱いていました。良いことがあれば直ぐ「日本人」として報道するからややこしくなってしまうのではありませんか？大坂選手は日本人の血が半分流れている…という認識より「黒人のDNAを引き継いでいる」という認識が強いのではないでしょうか？それは第三者から客観的にみてそうであるのは間違いのない事実ですから。それを「彼女は日本人だから」との前提で非難するから話がややこしくなるんだと思います。,
223,白人、黒人問題は根が深い。日本人が語れるようなものではないと思うけど、大阪の行動は違和感しかない。人権問題や国籍など、自分の都合のいいように利用しているようにしか思えない。真に人権問題を語るのは、フィールド外の個人的活動にすべきだろう。なぜなら、テニスの国際大会は様々な事情を抱えた人種、国家の選手が参加しているからだ。対戦相手が白人ならプレッシャーでしかない。,
224,"この記事を書いてる方が一番人々の心を分断させようとしている。自分意見としては大坂さんの行動にはあまり賛同できません。政治に参加することは大いに結構ですけど仮に日本人やハイチ人、ミックスの方が同じようなことになってもボイコットするのでしょうか？そういう後ろ向きではなくアスリートなら犠牲になった方や多くの黒人のために全力を尽くして優勝して勇気を与えるというような前向きな行動を見せて欲しかったです。
事件については白人警官が一方的に悪いのか被害者とされる人が攻撃してくる可能性があったのかを裁判で白黒つけてもらった方がいいでしょう。どさくさに紛れて暴動や店舗への襲撃は問題外。",
225,"・BLMに賛同しない（反対ではない）人差別主義者認定。
・人の敷地でデモして、逮捕されたら「クレージー」「平和的行動だから逮捕はおかしい」
↑大坂なおみの言動

こんな主張する人は率直に言って頭おかしいと思う。
記事では触れないよね。こういうBLMの排他的な所。法を異常に軽視してるところとか。",
226,"差別は当然無くすべきでしょう、しかしそのやり方やタイミングについては個々の意見や考えがあって当然だと思います。
「多様性」を目指すのであれば、中傷しない範囲であれば賛否どちらとも認められなければならないのでは？
その他のスポーツを見ていても思いますが、BLMへは全面賛成以外認められず諦観や部分賛成ですら差別主義者であるという風潮一色で正直辟易しています。

日本では郷に従えられてさえいれば黒人だというだけで差別されるような国ではありませんし、日本人やアジア人差別には全くフォーカスされないのですから当事者意識が無いのは当然でありそちらの方が正常だと思います。(まぁ日本では""人種差別""はなくても他の差別はありますが)
日本は世界で初めて国際会議で人種差別撤廃を要求した国ですからね。
それらを無視して黒人のために戦ってくれと言われても賛同が得られないのは当然ではないでしょうか。",
227,"体よく日本人を使ったのは事実でしょ？
本来ならアメリカ代表になりたかったが、無理だから日本を選んだと公言してるし
ましてや日本語だって片言
日本の文化なんてほとんど知らない
人種問題で大会が私の考えに賛同しないなら棄権します
賛同しなかったことを批判します
賛同したから大会を続けます！
子供か？ｗ
この大会絡みで批判されたのならまだしも無関係だからね
Ｆ１のハミルトンもそうだけど結局は我儘なご都合主義
確か二重国籍だよね？
いまならアメリカ代表になれるんじゃない？
そっちを選びなよ",
228,"世界中どこでもと言っていいくらい、人種差別はある。人種だけでなく、民族差別も階級差別も。
言葉や暴力や銃で相手を威圧する行為が問題なのであって、そこは実は差別とは違う問題を含んでいたりする。

それから黒人が黄色人種を差別する事もあるので、一方的な被害者妄想はやめてもらいたいです。",
229,黒人と日本人を同列に比較するのは記事の通り、明らかにおかしいと思います。しかし、競技の中で黒人差別があった（続いている）わけではないだろうから、個人的には競技をゆがめることになると思います。競技と言っても興業ですから開催者も商売第一なのはわかります。記事の中で抗議活動として好ましいと考えられるものを例示していただけるとありがたいです。,
230,多くの黒人アスリートが差別について訴えてきても改善しない、と言うならばやり方に問題があるのではないでしょうか。まずアスリートは浮世離れしていて一般的な人々の目標や規範になるのか甚だ疑問です。有名人が加わってノリだけが加速してる気がします。以前に黒人のための大学で既にビジネスで成功した黒人が全員分の学費を払うと宣言したことがニュースになっていましたが、地道に勉強していくことが大事だとよく分かっているからでしょう。そのように堅実な人生を歩める支援が必要です。色々私見を書き込みましたがいつも同じことの繰り返しは事実で大坂選手には過去の言動や行動から疑問を感じます。,
231,"あくまで私の感じた今回の件での印象ですが。
芯が通ってないというか、薄っぺらというか…そんな印象を受けましたね。
棄権表明するも結局参加。そして勝つ→相手を動揺させるような姑息な印象。
その後怪我を理由に再度棄権→なんなの？
直後の全米OPは普通に出る→えっ？
こんなことしたら、いわゆる純日本人でもかなり叩かれると思いますよ。
黒人だからというより、行動に対して非難されていると感じます。
まぁ、彼女の場合何も行動を示さないことが逆に非難される立場なのかもしれないので可哀想と言えば可哀想ですね。
ホントスポーツに集中させてあげて欲しいでしょうに。",
232,"こんな偏った考えの輩の意見を見出しを付けて紹介するから、話がややこしくなる。
まあ、刺激的な話題を嗅ぎまわるマスゴミらしいといえばらしいのだが。
こういう意見の持つ人間そのものが的外れな存在の人間だから、取り扱うべきでないと思う。
犬や猫を説得するより意味がない。
アメリカ人は、人種差別と銃社会をなくそう！って、延々とストライキをして試合をボイコットし続ければいいと思う。",
233,"そもそも黒人が撃たれたから大会を棄権するって言うのがいまいち意味がわからない。
撃ったのが大会関係者とかならまだしも。
なぜ「黒人が撃たれた」ことと、「抗議で大会を棄権する」ことが結びつくのか。行動に脈絡がない。
この批判が的外れなら、つまり大坂さんは今後黒人が被害者の事件が起こればその都度大会を棄権するんですね？って話になる。
そうじゃないなら、やはり「なんで今回、黒人が撃たれたことと大会の棄権が結びつくの？」という批判が起こるのは仕方がないだろう。",
234,"確かに大阪選手やアメリカでデモをする黒人の人たちをバカにするような発言は、ネットの一部で見受けられた。5chとかには強烈な差別意識を隠そうともしない人が多いからね。それを「日本人」と一緒くたにされるのはさすがに乱暴かな。
自分としては、生まれた時から周りの人と肌の色の違う環境で育ってきた人の気持ちを周りが日本人自分も日本人の環境で育ってきた人が理解するのは中々難しいので大阪選手の行動に軽々しくあれこれ言うべきではないと思っている。",
235,"今回の大阪なおみの行動には少し？？？があった！
でも、それを日本人として見てたから。
でも、ふと立ち止まって大阪なおみを見ると、確かに黒人なんだなって改めて思ったから、今回の行動は、大阪なおみの行動をリスペクトできる。
しかし、決勝に行きたくて優勝したくて、頑張ってた相手にはリスペクトがない行動とも思った。
やはりスポーツでは、決勝を戦って、優勝者インタビューで、しっかりと発言した方が人間として、かっこよかった。",
236,"黒人だから、警察から過剰な暴力を受けた
なんてことが起きればそれは愚かな行為である。

アメリカのドラマや映画って、一定数のマイノリティ人種をいれないとかいう規約があるみたいだけど、白人しか出演しなかったとしてそれのどこが人種差別に結びつくのやら。
別にアメリカのドラマに日本人出てなくたって、差別とも思わないし、むしろ逆に中国人韓国人に無理やり日本人役やらせたりする方のが違和感ありまくるんだけど

ほぼ大半の日本人が、大坂が日本人と名乗ろうがそうじゃなかろうがどうでもいいと思ってそうなんだけどね。

過剰に差別差別とアピールしてる人間こそ、差別意識が強いとおもうんだがね",
237,"フェイクニュースだ。
祖国からのバッシング?
そんなのない！

敢えて言えば、日本には納税せず、殆どアメリカ人で日本語が辿々しむ、おそらくオリンピック後はアメリカ国籍を取るだろう彼女にオリンピック強化選手等で優遇し我々の税金を出すべきかと言う事だ。
百歩譲っても大金持ちなので出すべきでない。",
238,"その警官がどうだったかは置いといて、どんなに社会が成熟しても御人的な間違った思想を持つ人間は一定数存在する。
だからといってそれが社会全体として道徳教育や啓蒙が足りないということにはならない。
もし、それが足りないならというなら１つの事件から騒ぎ立てるのではなく、普段から教育システムの問題提起や啓蒙活動をするべき。更には黒人の犯罪率が高いという事実に対する根本的な改善もしかりだ。

スポーツに政治を持ち込むべきでは無いっていうけど、個人で出来る範囲でやるなら別に構わない。
だけど、今回は試合をボイコットしようとして日程まで変わってしまった。相手がいる勝負事のスポーツにおいてこれは許されない。",
239,勘違いしないで欲しいな。大坂なおみは日本人。黒人とにハーフ。そこは否定のしようがない。それを否定するつもりもない。問題は黒人が迫害されたと騒ぐ前に、被害にあった黒人は適切な行動をとっていたか？という点を誰も語らない事。拳銃社会なんだから下手な行動は慎むべきなんて理解できているはず。日本人があのような状況に陥ったら一歩も歩けずに言われるがままだったろうね。少なくとも撃たれてはいなかった。彼らの行動は悲劇につながる引き金的行動があった事。あれが逆の立場だったらどうだったろうか？白人が黒人警官を無視して車両に乗り込もうとしていたら、黒人警官は何もせずに車に乗せたか？乗せてないだろうよ。人種批判の前に一アメリカ国民として正しい行動だったのか？これを論じないから、暴動なんかになっちゃうんだよ。,
240,"テニスが好きで大坂なおみがまだランキングが低いときから見ているが、その頃は日本語もほとんど話せないのもあって、日本のメディアはあまり日本人選手としては扱っていなかったよ
日本人だと騒ぎだしたのはランキングが上がってから
そこにすごい違和感というか気持ち悪さを感じる
本人がいいならいいんだけど、申し訳なさというか、メディアへの不信感というかなにかスッキリしないものがある",
241,"肌の色と国籍には何の関係もない。

ただし、日本人が、外国の国内問題に首を突っ込むのはどうなのか？と言う話。米の黒人問題は米の国内問題であり、世界的問題に拡大するのは難しい。もちろん、外国人差別はどこの国にも存在するし、欧州にも黒人差別はある。が、欧州のは黒人差別というよりマッタリした色付き全般差別であり移民差別であり、複雑な歴史的経緯と銃社会が生み出した、米国籍をもつれっきとした米人なのに差別される黒人とは様相が違っている。

もし彼女が、本格的に米の黒人問題に取り組みたいのであれば、米国籍を取るべきだろう。言動や生活形態を見ても、その方が自然なのは明らかであり、日本国籍にしたのが五輪のためなのは分かりきったこと。

状況に応じて何人かを使い分ける気なのは、米人から見ても黒人から見ても日本人から見てもいささかズルイように思うし、そのズルを使うのであれば、「何人でもない私」化すべきだろう。",
242,"＞BLMは自身と身内を「殺されない」ための運動

えっ？そうなんだ。
それじゃあ、現在のＢＬＭは、それこそ「的外れ」だと思うよ。
その証拠に、それ以降も同じ問題が、あっちこっちで起きてるよね。
それが目的の運動なら、これからも役に立たないと思うよ。
黒人も白人も、みんな人種差別が「心底」大好きなんだからさ。
殺されたくなかったら、免罪符みたいなＢＬＭなんてやってないで、
違う方法、考えたほうが良いよ。
ますます反感を買って「後ろから撃たれる」ばかりですよ。",
243,"心さえあれば日本人だと思うが、共産主義者は日本人ではない。
自分にとって都合のよいものだけを主調するのはアメリカ人らしい。
テニスとかあってもなくてもほとんどの人の人生には影響ないですからね。
差別や偏見はよくはいがこの人は黒人至上主義みたいな考えだからそれはそれで差別な考え方だと思う。",
244,大坂なおみさんを私はなんとも思っていません。黒人であろうとなかろうと、日本人としてみています。政治的発言であろうとなかろうと、それは個人の意思に委ねます。個人々の好きだとか嫌いだとかの評価は別にして、誰もその意思表示については咎められないと思います。それが自由主義社会です。中国でもロシアでも北朝鮮でも韓国でもない日本です。日本人に生まれて良かった。大坂なおみちゃん精神的にもがんばれ。,
245,"なんかよくわからない記事。
黒人と並べるなら""日本人""じゃなく""黄色人種""
""日本人""は色分けしてるわけじゃない。じゃあ国籍か？って言われるとまた違う気がする。
文化とか心であるとか、そういったものも含んで日本人。ってなるともっと難しいのか。
でも、一人一人がよく考え互いを尊重しあえなければ理解できない問題な気がする。",
246,"大阪なおみさんが自分で判断して今の行動に至っているのに、なおみさんの全てを知らない他人が批判しているところでなおみさんは気にしないで欲しい。
犯罪や詐欺をしているわけじゃないのだから、他人は口を出さないのが良いのかな！

自分を貫く人は一部の批判する人も出てくる、、。
だけど批判している人は自分の行動や意見が完璧だと思うのかもしれないけど、人を批判してる時点で性格に欠陥があると言う。",
247,"ねつ造してんじゃないのこの記事は。朝日かと思うくらい違和感出ましたわ。
少なくとも自分の周りでは誰も話題にもしていないし。
白黒問題は歴史的にも文化的にも白黒決着付けてもらいたいです。
連中からしたら黄色は更に下の人種と思ってるのだから、こちらからしたら本当によその家の事なんですよね。
黄色の日本人としては、介入はしないしその代わりいちいち巻き込むなというところです。",
248,"タイトルにあるような批判は的外れであることは同意。
人種・民族と国籍はもちろん関係ない。帰属意識、愛国意識とも関係ない。
「スポーツに政治を持ち込むな」はオリンピックをはじめ競技業界団体が金儲けに都合が悪いから建前として掲げてるもんだろうし。

なおみさんに限らず、メディアで見かける主張にあるような、綺麗ごとばかりいって都合の悪いところは触れない、ダブルスタンダードに少なからぬ人は嫌悪しているんだろう。

人種差別にも性差別にももちろん反対だよ。
だけど白けるんだよ。青臭いやり方で「やった感アピール」
結果なにも改善しなくたって別に関係ない。かえって潜在的にヘイトが集まろうが、どうでもいいんだろうね。だって正しいことをやっているんだもん。
ポリコレの弊害。",
249,"まあ半分黒人だし好きにすれば良いし、批判することもないかな。

ただ、僕ら日本人の大半の感覚としては、100%警察が悪いだの差別があったとも判断できない。
半々だよね、警告に従わなかった黒人も悪い、過剰な銃撃・暴行を警察も当然悪い。

ただ、略奪行為や暴力行為をして暴れている人たちをどう思うんだろうか。
そこは批判すべきだよね、彼女がどんなメッセージを発しているのかすべては知らないけど",
250,"スポーツは試合の対戦相手と勝負する場所であり、黒人襲撃への抗議活動を行う場所ではない。抗議したいならば、試合場以外の場所で行うべき。
このままだと、アメリカのスポーツは、ハリウッド映画と同じく大したことないレベルに落ちぶれるだろうな。というかすでに落ちぶれ始めている。そして大坂さんは、長い目で見ると、この抗議の仕方はマイナスの影響を与えるだろう。",
