,comment,info
125,"今のままでは白人が黒人に酷い殺され方をしても世論は｢白人が悪い｣なんだろな。
この子は一体何を見て、聞いて、考えているのだろうか？最近のメディアに出て影響力のあるタレント、スポーツ選手、馬鹿ばっかり。何もわからないなら目の前のことだけやってな。",
126,"いい加減、気持ち悪い
なにやら教祖様のように崇め奉る親衛隊の様な
方々もおられる様ですが
さすがにこれはおかしいと思えよ

対戦相手にも迷惑だろ、絶対うっとおしいぞ
大体あの""出ない出ない""、""出る出る""は何？
なんかこういう行動をするのも、それに対して
称賛の声を挙げるのも""ワタシカッケー""みたいに
なってるけど、お互いに抗議の意志だのなんだの
したいなら""時と場所""を、この場合は""手段""も
合わせてわきまえろ

""欧米人""が大好きな""TPO""とか言うやつだろ？",
127,親の間違った教育の影響なのか？黒人として生きていった方がいい。悪いけど理解も共感も出来ないね。何故なら、やってる事が白人と同じよ。何やっても許されるとでも？愚かだね。日本の国籍は返上してくれ。,
128,"『ただ楽しませればよい』
なんて思ってるひとは少数だと思いますけどね。

ただなんでもかんでも引っ張り出すのは
なんかもうウンザリっていうか…。

言い出したらきりがないでしょ？
黒人だって、アジア人とか差別してる人
いるよね？

最近のこの人の行動みてると
なんか逆に対立を煽ってるみたいに見えて
もうお腹いっぱいです。",
129,"人権問題に取り組んでますアピールの為にウイリアムズ姉妹を使い、彼女らが衰えてきたところでハーフ、アジア、黒人の三拍子揃った彼女を使う
なんだかね",
130,"なおみ、今回の犠牲者は黒人だったが、これがもし日本人なら同じような抗議行動してくれる？

哀悼の意を声明で出すだけだと同じ日本人として悲しくなるからね。",
131,"コートでは だれでも一人 一人きり
私の愛も 私の苦しみも
だれも わかってくれない
きらめく風が走る 太陽が燃える",
132,名前が日本人なだけで考え方や行動は外国人。コーチの首切りの件以降この子に関してはそういう印象しかない。,
133,歌手がステージでプロテストソング歌うのと一緒で彼女はテニスが自己表現の場だから何ら問題ないと思う嫌なら見るきゃ良い。差別された事のない日本人がとやかく言う事じゃない。,
134,"人種差別はあかんやろうけど、なんか最近は黒人優遇すぎるなと思う。
黄色人種差別のほうがひどくなってるのに、そちらはスルーだし。",
135,"これ以上この抗議活動するのであれば
大阪なおみという日本名を
改名して欲しい。
日本人が・・・
と思われて過激に反応されてもいい迷惑だし
そもそもメンタルも含めて
やはり黒人だから。",
136,"対戦相手の人種はお構い無し。
このぐらい他人の事を気遣わないメンタルは、テニスには必要ということ。",
137,相変わらず自分たちは白人側だと思ってる人ばかり。傍観者だから彼女を非難するコメントが書けるんですよ。中国も韓国も日本もすべてアジア人で、黒人側の扱いですよ。,
138,"勝手にやればいいが個人的に気持ち悪いし黒人だからってなんでも許されると思ったら大間違い。
最初は黒人差別反対と思ってたが、もはや最近の黒人は差別を逆手に取った暴徒。何の同情もないわ。",
139,"黒人の命も大切だ・・・も、ではなく
は、が正しい意味ではないのか？",
140,人種に囚われないのであれば、日本人だろうが白人だろうがＢＬＭと書かれたものを身に着けても何の問題もない。,
141,"テニスのプレーに集中して下さい。その後自分がやりたい事をやってちょうだい。
負けた理由に差別されているからと、決して言わないように！",
142,この子が人気急増したのはセリーナのようなワガママ女の対極だったからなのに、今じゃセリーナよりたち悪い。,
143,"BLACK LIVES MATTERの犠牲者は、アイスというドラッグでハイになってたらしいね

今回の人も薬物と暴力",
144,へんな勢力に利用されないことが問題。ぐれた嬢のように,
145,黒人を初めとした外国人の、同調圧力は凄まじい,
146,その黒人も平気でアジア人差別とかしてる事を忘れてはいけない,
147,"黒人のためかもしれないけど一番重要なのは自身のファンやテニスファンじゃないの？
ちょっとガッカリだな。",
148,自分は黒人じゃないので応援するのは申し訳ない。黄色や白に応援されても嬉しくないだろう。,
149,この人、日本人嫌いですからね。私は黒人だといって活動するのは問題ありません。この人を日本人だと言って応援してる人は考えたほうがいいですよ。,
150,"BLMに襲われたお店の黒人店主や、黒人に殺された白人警官のことはどう思ってるんだろうか？

どうも思ってないだろうな。",
151,"あれ？この間の車からナイフ取り出そうとして撃たれた黒人の名前じゃないんだね
なんで？",
152,犯罪を犯した黒人を取り締まっただけで、よくもまあここまで騒げるものだね。,
153,"コイツのせいで
「黒人って何か嫌なことがあったら仕事をサボるんだ…」
というイメージが強くなりました。",
154,自分的には「やり過ぎかな」と思います。,
155,彼氏が活動家だからね,
156,殺された白人に関してコメントをしていれば見方も変わったけどやっぱりだめだこいつ,
157,"黒人が黒人の為にってのは微妙に違うな
大坂自体は黄色人種と黒人のハーフだし",
158,黒人選手全員がこんなことしたらどーなる？白人勝ったら悪者みてーじゃん。フェアでない,
159,"誰か止めてやれ！
周りもよっぽど悪いぞ！",
160,正直、興ざめするわ。,
161,楽しそうでなによりです,
162,"・・how does yr mom

feel...？",
163,"＞「アスリートが政治的な活動に加わる必要があるのか？」

必要。
アスリートはアンタのペットではなく、
主権者の１人だから。",
164,今度はマスクでなく、黒人の名前の入れ墨を入れたらいい！,
165,"こないだ黒人を警察官が背後から撃ったということで、試合をボイコットしましたが、この黒人は車に乗り込んでナイフを取り出したため、警察官は撃ったという事実が明らかになってますよね。しかも暴行・強姦で前科あり、現在も裁判中です。

差別問題に抗議の意を示すのはいいと思うのですが、きちんと事実を調べてから抗議しているのでしょうか。なんか、世論がこうだから自分も飛びついている、という感があるためなんか薄っぺらく見えてしまうのです。",
