,comment,info
78,"在米日本人による無意識の差別への加担に懺悔ですか、
深く反省し更生してください。
多分許されるのではないでしょうか。",
79,"いい加減アニメキャラを実在の人物に見立てる愚か者が後を絶ちませんね
セーラーマーキュリーの水野亜美は青い髪ですが、青髪って人種がいてますか？
あ、ちなみにセーラーマーズの火野レイは黒髪黒目、セーラープルートは褐色の肌ですね",
80,"なるほど。
この人は、日本人でも金髪で肌が白ければ白人になるって考えてるんだね！！

じゃあ、セーラームーンはセーラー服を着た白人である月野うさぎが、日本の街中でセーラー戦士になって戦ってるんだね！！！！",
81,黒人もアジア人を差別することが多いですよ。米国にいれば分かります。,
82,"？

日本人がなんで反省するの？

？

なんでも謝ればうまく行くって言うのは、日本国内のみだよ。

同胞同士からそれでいいけど、外人に謝ったら、それ、お前が悪い！で賠償金取られますよ。笑笑",
83,"おばさんさぁ、何でもかんでも人種問題持ち込んできて何がしたいの？
アニメ見るときに「この人気キャラは白人だ」とかそんな事一切考えてないから。人種で好き嫌いならないよ。",
84,"肌の色なんて日本人からしたら流行りの一部でしか無いと思う。
白ギャル　黒ギャル　ガングロ　などなどありましたよね？",
85,"変な記事。日本人よーといいながら、実例はアジア系アメリカ人のことばかり
つまりは中国韓国系ということでしょ。日本人は出てこないのに例えは日本人実例は中国韓国人。なら中国韓国人向けに批判記事を書くべきだろ
日本人よーと偉そうに書いて反日やってんじゃないよ",
86,"差別だと言えば表現の自由も制限できると思ってるのか？
セーラームーンの金髪碧眼が嫌なら見なくていいよ",
87,"経歴から滲み出る意識の高さｗ
何でもかんでも差別と結び付けるんじゃねぇよ。",
88,そもそもアニメの登場人物なんてほぼどの人種にも当てはまらねーよ,
89,"この手の論調はもううんざりだ。
アメリカで黒人と白人がドンパチやろうが日本ではどうでもいいんだよ。
勝手にまきこむな。",
90,"アメリカ人は北朝鮮に拉致された日本人を知ってるのか？
答えはＮＯ。
アメリカはアメリカ。日本は日本",
91,"捏造や妄想を引っ張ってきてまでこっちに差別を巻き込まないで欲しい
差別を扇動するな",
92,ナディアは黒いぞ。,
93,"ごちゃごちゃ差別差別うるさい。

嫌なら見るな。",
94,フィクションや広告に人種持ち込むなよ。,
95,日本国内では朝日に毎日、外国では、こんな奴らが、世界中で、日本を、貶めているのですね。,
96,黒だ白だとめんどくせえな！仲良くやれよ。,
97,"・・（でもさ。。）

アジア系のバービーなんて
欲しがる子供。。いるのかしら？！

そんな時子供を
レイシスト呼ばわりするの？！。。（ヨシフ）",
98,馬鹿じゃねーの。こんなのが差別を語るのか。,
99,お前亜美ちゃんの頭が何色だと思ってんだ,
