,comment,info
121,"本当にもうたくさん！へそ出して風邪引いてコロナにかかって死んでほしいと思うくらい怒りがわいてくる
なんのために自粛したのか…
これではコロナも治まらない
世界一優しい警察煽ってわざと逃げて訳の分からんデモとか、
だいたい密にならないように気をつけているというのに、
本当に迷惑でしかない
しかも中国の人権や拉致被害者のことについては全く騒がない
どういうこと？くだらん。",
122,"この時期に大勢で集まってやられると、
黒人の命は大切だが日本人や黒人以外の在日外国人の命は大切じゃないってメッセージに聞こえる。",
123,アメリカは未だにコロナ感染者増え続け毎日1000人近い死者が出て終息してないのに、密になるデモは非常識です。即刻止めてもらいたい。またクラスター被害増やすつもりか？,
124,"感染が広がるので止めて欲しい。
そしてそういう考え方ができないのであらば敢えて言わせてもらおう。
だから黒人は面倒なんだと。
関わりたくないですね。日本から出ていって欲しい。
これは差別でしょうか？いいえ、自衛だと思います。
そしてこういう原住民の人権を踏みにじった上でのマイノリティアピールはこちらとしても腹が立つ。
リベラル派いい加減にしろ。",
125,"もうたくさんってこっちが言いたいよ。
日本じゃ関係ないし、ましてや歌舞伎町や六本木なんかの盛り場での不良外国人の犯罪についてはどう考えてんのか教えてくれよ。
不満だったらマジで帰ってくんない。自国に。
コロナまでのテレビ番組やユーチューブでも外国人、外国人、外国人…もううんざり。",
126,"一般人からは反感しかかってないこのデモに何の意味がある？
何の犯罪も犯してないのに収容所に入れられて、洗脳臓器も取られているウィグル人より全科５犯の殺された黒人がかわいそうなのか？",
127,"それにしてもこういう連中が集まるのは何故か渋谷やな

西日暮里や鶯谷じゃアカンのか",
128,黒人の命は大切と言っている。確かにそうだが、最近あった黒人によるコロナ差別、アジア人差別はどうなった？,
129,"全くお人好しの日本人。
いや？単なる青春左翼？
職業活動家の良い飯の種なんでしょうね。
くだらない",
130,"黒人の命は大切だ。
アジア人の命ならいいんですかね？",
131,"コロナの時にアジア系を差別しまくってた、白人に言われてもねwなお、黒人も。
密になって、ウイルス拡散させないでね。「もうたくさん」。",
132,#BLACK LIVES MATTER じゃあなく、　＃ALL　LIVES　MATTER　でないとおかしくない？　はっきり言うけど、黒人がコロナ問題で、アジア人差別発言してたの忘れないよ。,
133,"日本人は英語が苦手な人が大多数。
英語で何を書いたところで、パッと見程度では意味を理解できないです。
日本でアピールしたけりゃせめて日本語使えば？",
134,"日本でなら何をしても良いって勘違いしてるよな。
それに日本でしたところで何も変わりはせんよ。
ただアメリカでやっていることに便乗しているだけ。
ある種のファッションだね。
バカだよね～。
と、言うよりも国に帰れ！！",
135,ここまで騒ぐならアメリカで犯罪を犯す１番多い人種を示せば差別される理由も分かるんじゃない？,
136,"日本人はアメリカに行くと黒人にも白人にも黄色 と差別され じゃっぷ と言われます。
私の同じ学校だった日本の女の子は黒人に殺されたし、白人の先生に私達 有色人種はみんな 差別された。

blm というより、あの白人警官が狂ってるし 調子に乗って暴動に参加も狂ってる。",
137,"渋谷に集まったデモの方。この人種差別デモの前にアメリカの原爆投下に対する謝罪要求デモを先にやるべきでしょ。あの悪魔の所業に。
外にばかり目を向けないでしっかりと我が国の問題に立ち向かい、よい国にしましょう。",
138,"デモやってコロナ撒き散らす可能性あるのにアジア人より黒人の命のが大切ってことか
アメリカいって勝手にやってろ",
139,"「black lives matter」て違和感を感じる。「全ての人種は平等」なら賛同するけど。
昔アフリカにいた時、現地人に何度も「チ〜ンチャ〜ンチョ〜ン」と馬鹿にされ中指を立てられたもんです。",
140,"「black lives matter」て違和感を感じる。「全ての人種は平等」なら賛同するけど。
昔アフリカにいた時、現地人に何度も「チ〜ンチャ〜ンチョ〜ン」と馬鹿にされ中指を立てられたもんです。",
141,アメリカに住む黒人とアフリカで内戦の為に命を失う黒人とどっちが不幸なんだろう。日本から見たらどっちも外国の事だからね。,
142,"黒人の命は大切？
なぜ黒人？有色人種でいいじゃん。アジアの人はデモもする価値ないの？ってひねくれた考えしちゃう。",
143,"3密を守ってほしい、日本人の命も大切です
もうたくさんなのは、こちらのセリフ。",
144,黒人の命は大切というのも、なんかね。人の命でいいではないか。肌の色は関係ないと思うけどな。,
145,そう思うならドサクサまぎれで略奪行為するなっていうデモもやって欲しい,
146,ここはアメリカではないのだから…デモをしたければ、自分たちの国でやれ!!,
147,"コロナの時は黒い人も白い人も日本人を襲ったりしてましたよね。
それを忘れないでくださいね。",
148,この先うるさい外人が増えそうだから移民とかもう認めないでほしい,
149,黒人がアジア人を差別していることはあまり知られたいない。,
150,「無実の善良な一市民」が理不尽に拠って殺された、のならこの流行も分かるけど、犯罪者が不幸な事故で死んだだけの事になんでこんなお祭りになってんの？,
151,"島国根性舐めんなよ。日本の差別はエゲツねーぞ
お前らなんもわかってねーなら国に帰るんだな。

お祭り騒ぎの貴様らとは違う
日本で本当の差別を知ることだな。

恐ろしいぞ恨めしやの7代祟る根深さを知れ。",
152,"日本ほど外人に優しい国は全世界探してもないです。
知り合いの外人は日本楽勝と言ってます。",
153,これでコロナ感染者がまた増えたら今までの自粛が、、今でさえまだ元どおりの生活に戻ってないのに、、,
154,密です。日本人の命は大切じゃないのね。国に帰ってほしい。,
155,"日本にいるから自国に向けての発信だと思うけど、正直すごく迷惑ですよ。

まだ、コロナの渦の中ですよ！
stayHOME",
156,黒人の多くがアジア人（黄色人種）を同じ様に差別しているのは知ってますか？？,
157,黒人の命はじゃねえわ！黒人の命もだ！,
158,黒人の命だけでなく黄色人や白人の命も大切です。,
159,黒人の命は大切って他の人種の命はどうなの？,
160,差別反対感動ポルノは、「もうたくさん」。,
161,"馬鹿だな。イエローだって差別されてんのに。他人心配より自分も心配したら？
あと緩みすぎ。またコロナ増えるだろ。いい加減にしろ。",
162,これも電通の目くらまし？,
163,yellowも差別対象な上に誰も触れないけどね。,
164,うちは単一民族の島国なんで、よそでやってください,
165,だから、日本でなくてアメリカでやれって。,
166,イエローの国では何してもいいってか,
167,"韓国人の日本人蔑視の方がヒドいんですけど…。
日本で黒人差別有ります？",
168,日本でやる意味ないだろ,
169,黒人はテロリストにしか見えない,
170,"集まった殆どがファッション感覚だろうね


黒人のことも大事だけど、
世界で一番差別されてるのはアジア系だってこと、知らないのかな？
あんたらが守ろうとしてる黒人から、
アジア系が差別されてる現実、知らないのかなぁ

コロナ蔓延当初、ヨーロッパでアジア系が差別されてたよねー
なんでその時はデモやらなかったの？？

自分たちアジア系のことも、もっと心配しないと


結局、
ご都合主義のファッションデモww
たむけんがこれ見よがしにSGDsのバッジ付けてテレビ出てるのと同じ感覚だなw
意識高い系気取りw


何をやっても、何を主張しても良いけど、
世の中の現実や、科学的事実を
もっと学ぶべき。",
171,日本にまで騒乱を持ち込むなよ。そんなことは米国人同士でやってくれ。,
172,"渋谷

警視庁第一警ら隊が
黒人男性と日本人女性のカップルを職務質問


所持品検査は黒人男性のみ",
173,チベットやウイグルで起きていることの方がもっとひどいのに、そっちはどうでもいいのかな？,
