,comment,info
90,"白人と黒人、
主人と奴隷って普通では有り得ない事を
ずっとしてきた当の本人達を差し置いて
日本人が悪いっていわれてもね。
知らんがな。",
91,"その黒人たちはどれほど日本人の文化や歴史に興味を持ってるのかな？
なぜ？日本人だけが興味を持たないといけないのかな？",
92,ウイグルのことはどうでもいいらしい。,
93,こういう記事こそが差別の元凶と思う,
94,"細けぇことグダグダやかましいんだよ。

無知が許されないほど世界は不寛容なのか？

自分が出来る限り気を遣えばそれで良いんだよ。",
95,"黒人たちはのんきだねぇ
デモなんてやってる場合？
あなた方今ジェノサイドされる瀬戸際ですけど

BLMの仕掛人ジョージ・ソロスと同じディープ・ステートのビルゲイツはワクチンで人口削減をすると言っている狂人だけど、コロナワクチンが出来たら優先的に黒人に打たせると言ってるよ",
96,"換骨奪胎って
理解できるかな？",
97,差別差別と騒ぎすぎやろ！どの人種でも活躍してる人はしてるし、してない人はしてない！世の中のせいとか、制度のせいとか、アホじゃないの？,
98,ポリコレ棒を日本でも振り回したいらしい。,
99,"欧米人とアフリカ人の間で大西洋を横断して起きてたことへ
一体日本人が何に加担したのよ？
バカバカしい",
100,日本人じゃない人が書いた記事みたいに感じるね。,
101,差別は許さないって、犯罪もだろ。,
102,けつの穴の小さい記事。,
103,韓国人が書いてんの？,
104,うるせー馬鹿。,
105,"寺町幸枝は典型的なポカホンタス女。
自分を名誉白人と勘違いしているようだ。
駄文。",
106,"持つ必要ないし、やってる側もそんなことはどうでもいいんだわ。
やってる側としては、社会をあわよくば混乱や分断や破壊したいのがホンネ。
これ、工作だから。アメリカもそう。むしろ本当にデモや抗議してる人は1割2割。その人らをおしのけて混乱や分断、破壊をカネをもらってやってる。アメリカはね。
真っ当に見て、真っ当な常識人はむしろこの工作や煽動を見抜けなければ終わり。
こういう世界は比率がある。カネもらってやる悪意ある煽動者：騙された善良なアホ
恐らく今、6:4ぐらいではないかな。本当はこの比率あかんねん。だから見抜け、と俺は言っている。
理想は2:8が望ましいが、そうなったら国の恥、社会の恥。
まだこの6:4の比率では引き返せる。1割でも2割でも正気になれ。
マーティンルーサーキングが今の暴動に参加してたか、と自問してみろ。
この人も見抜くと思うわ。
今こそ、本物を見極めろ。",
