,comment,info
333,"日本でそう言う差別をしないのは客人として
もてなしてるからじゃない？
あとはしょせん他人事やから賛成だの言ううだろうけど
実際に自分の身に降りかかって来たら
多分の漏れず日本でもあると思う",
334,"この人は外国人と付き合う事で勝手に過剰反応になっちゃってる感じ
1番差別意識してるのは彼女、人の目が気になってしょうがないんだろうね
今の日本人は差別というか単純に慣れてないだけでは？
年寄りの感覚は知らんけど",
335,"日本では差別されてる側の方の権利は過剰に守られてるしそれに甘んじてらっしゃる方もたくさんいますよ。それを問題だと言うとヘイトと言われます。
利権が絡むとこわいね！",
336,でもアメリカでもヨーロッパでも黒人よりアジア人の方が下に見られるよね。レディファースト文化があるから自分は比較的大丈夫だったけど、男性はどうなんだろ？同じところに行っても行くごとに雰囲気変わってるし、こういうニュース見ると次に行くのが怖くなるなー,
337,"注意された内容が人種に起因することなのか、お住いの地域の生活風習だけの話なのかよく解りません。

まぁ価値観を変えられない年寄りと偏見者は必ずある一定数はいますから、気にしないのが一番いいですよ。

人生はどれだけ自分が幸せになれるかのゲームですから、そこに何も影響を及ぼせない人のくだらない戯言にイチイチ付き合う必要もないですよ。",
338,"あくまで一例で、普通は日本で差別されたからアメリカに帰ろうなんて思いませんからね。
この夫婦は単純に日本が合わなかっただけじゃないですか。
自分達にあった国に住むのは当たり前のことだと思いますよ。
そもそも日本でのヌルい差別程度で国を変えていたら、どこにも住めないような気もしますけどね。",
339,"学校では人種差別しない様に教育されたけど
最終的には親の教育次第じゃないか？
親が差別する人間なら子どもも自然と差別する人間になる！",
340,"「黒人だけじゃなくて、みんなの命が大切なんだ！」って言った人が社会的に抹殺されたりするBLM運動は根本的に間違っていると思います。アメリカでは、中国政府がBLM運動に資金援助していたとの報道もあります。
私はBLMが嫌いです。",
341,高齢女性云々以外は差別による迫害でも何でも無い。自転車チェックは日本人でもよくあるし、避けたのは単におたくらが道を進路を塞いでいただけだろう。,
342,"警察に自転車止められ調べられたのが人種差別か ？

電車で隣に座ってこないのが人種差別 ？

両方とも経験してきた日本人だがこれが人種差別なのか？

誰でも怖そうな兄ちゃんや、いかついオッサンは避けるよな・・・ヤンキー、ラッパー不良が警察にとめられるのなんてよくある話。

人種差別？シンプルに服装、髪形、ファッション、外見の問題だろ。

この件に関しては人種なんて関係ない",
343,"そんな程度のものどこに行ってもあるでしょ？
日本人が外国に行ったって大なり小なり差別はある。
他国へ移住や国際結婚はそれも含めて覚悟が必要。
差別がない国を目指すのは理想だが、0にはならない。",
344,"なんでもかんでも差別アピールすれば良いってことではない

日本は大多数が似たような色合いなんだから目立つのは当たり前
海外から帰ると人混みが黒髪肌色で統一されてて驚くぐらい

本当に差別かどうか？しっかり見極めて下さい",
345,"白人等が黒人を殺してしまった場合デモや暴動が起きたりするが、黒人が白人等を殺した場合には暴動やデモが起きる事はあまり見られない。
それでは、その実態数比はどうなのか？
誰かが裏で仕組んでいる。
それは良く考えてみれば、判る事だ。",
346,"で・・我々にグローバル化についていけない
頭が固くなってる高齢者いなくなれーと
追い出すわけにもいかないからなぁ・・

次の世代を育てるしかないが
そこは「日本にも黒人差別がある」ではなく

「どんな相手とでも仲良く」であって欲しい。

お前らの伝え方フェアか？BuzzFeed",
347,"差別と言うより「不慣れ」なんじゃないかなぁ。

子どもの頃から日本人しか見てなくて年寄りになった人は多い。
頭でわかっていても、不慣れなことは不慣れ。

セサミストリートの姿勢が戦後すぐから始まっていたら、話は変わったろう。",
348,人種差別はあってはならないってのは大前提だけど発端となったアメリカでの事件は犯罪をして警察がきたってのが完全に無視されて聖人みたいな扱いになってるのには違和感があるな,
349,職質なんて日本人でも顔が悪いだけで結構されますよ。私なんか30分で４回されたことがある。夜自転車に乗ってるだけで職質されますよ。理由が結構スピードが出てたですね。まあ理不尽だと思いますが。,
350,"アフリカってなんで長い間貧困が続いているんだろうか。私が小学校の頃から、アフリカはずっと貧困のイメージで、実際変わってないところは変わっていない。
この間びっくりしたのは、小学二年の娘が、なんでアフリカは貧乏なの？と質問してきた。
学校で教えてるのか、それともどこかで仕入れたのかわからないが、親子二世代で同じこと考えていたのかと思うとある意味ゾッとした。
人種差別や黒人差別の問題より、飢餓や栄養失調死、病死のアフリカ民族をどうにかできないものなのかね。何十年とユニセフや日本ユニセフが支援してきて、解決の糸口さえも見つからないのはなぜなんだろうか。",
351,"日本の場合、というよりアジアの場合は優劣や偏見からの差別というより、見慣れぬ者への畏怖じゃないの
アフリカ系の人らとの関わりなんて歴史的にほぼ無いと言っていい",
352,"人間の本能としてやはり、白い方が美しいと感じる性質があるのは間違えない
でもそれは人間の本質だからしょうがない

いいじゃん黒だろうが黄色だろうが
恐らく人間の本質が変わらない限り永遠に無くならないと思いますよ",
353,"ジョージ・フロイドさんの前科と
デモを隠れ蓑にした略奪の卑劣さ
ドライブスルー居眠り野郎の理解できない警察官への抵抗
しか印象に残らなかったよ。
そして、取り締まりが厳しいのにも訳があると腑に落ちた。",
354,朝日は自分の利益のために、こういう人種対立を煽るような記事はやめた方がいいと思います。実際は驚くことはあっても差別というものでもないのに、新聞が煽って問題を作る。,
355,特段日本人が差別的だとは思わないな。海外在住の身から言わせてもらえばぶっちゃけ区別はどこに行ってもある。区別された本人が気にする程度の出来事かどうかって違いでしかない。,
356,"日本人への差別は全く取り上げず、黒人や韓国人への差別のみを取り上げるマスゴミ。大体、ここで取り上げられた「差別」って「黒人差別」か？
高齢者は大体、黒人に限らず外国人への偏見を持っていそうですけど？日本人相手でも、警察官は職質や自転車の名義確認なんかは、やってますけど？
こんな偏向報道、偏見に満ちた報道ばかりしてるから、「マスゴミ」っていつになったら気付く？",
357,"単純にマジョリティからマイノリティになるので、それで良いのか確認するのは当たり前。綺麗事で物事を語るのは愚かな事です。
日本人しか住んでいないという日本特有の性質を軽々に批判するのは、マジョリティに対し納得させるメリットが必要になります。
何度も言いますが綺麗事なんてどうでも良く実際問題の話をしています。
マジョリティの権利を守る行動に対して批判を浴びせるのは失礼極まりない行為です。",
358,"黒人と付き合っている事を注意された事と今、米国で起きている事をあたかも同一視している感が否めない
結局のところ今の日本のネットや
テレビマスコミのトレンドと言うか
日本を貶め戒める記事や報道
ばかりが取り上げられている事の一つの流れに乗っている感も否めなくは無い",
359,"自転車は普通に日本人でも止められるけど？ウザイけど何度もね。
過敏になってる部分もあるかもね。",
360,"外国人の方は差別に敏感な様で、ことある毎に差別だ！差別だ！と訴えてきます。
仕事で普通に接してもです。
差別と言う言葉を使って訴える事で自分を優位に立たせようとしてると考えてしまいます。",
361,"＞毎日、自転車で移動していた。自転車に乗っていた時、何度も警察官から、職務質問をされた。止められた理由が、「盗んだ自転車かどうか確かめるため」だったこともあったという。
公務員の職員証を提示しても、いや、仕事なんでって言われた事有るけど。",
362,"解決が難しい事に挑み続けるよりも解決が出来る方法を進めて行った方が良いと思う。

住み分けをしましょうよ！",
363,"いつもどんな人種でも思うのだけど、嫌なら帰れば？としか思わん。
だいたいこの手の話は作り話と相場が決まっているか、思想麻薬中毒の病人の戯言でしかないからな。本当にプライドがあるなら外に要因を求めないよ、普通は。",
364,"「差別をやめよう」って言ってる人権意識の高い人達は立派だと思うけど、なぜか中国がやってるチベットやウイグル人に対する弾圧や香港の人権侵害には何も言わないんだよなぁ、不思議だね
あと、元々日本人以外は「外人」って大まかに分けてた日本人に黒人に対する差別的な感情を持ち込んだのは白人なんだけどな、で、黒人を差別するような人たちは大体黄色人種も見下してる、中国人や日本人は金持ってるからあまり分かりやすく態度には出さないみたいだけどね",
365,"日本を受け入れているなら良いかと。日本の風習を否定しているなら出ていけば？
主張が通らない事を差別と言うなら、自分の主張を押し通すのは傲慢と言う。",
366,"自分も、日本でもアフリカンの人への差別ってあるんだろうな、と思ってた。「アッケラカーのカー」とかあったし（古くてスミマセン）。

でも記事のために一生懸命思い出して、挙げられる事例がこの程度ということは、自分の認識自体がステレオタイプな思い込みだったのかも。",
367,"日本人の場合、外国人コンプレックスもあるのでしょうかね。""自分がされて嫌なことは人にしない""ってはわかってはいるのですが。私もちょっと構えてジロジロ(見てはいけないと思っても)見てしまうかもしれません。気を付けます。",
368,"どこの国でも差別はある️
アメリカ留学してた友達は電車で隣に座るなと言われたり
アメリカは凄いよと以前話てたが…
差別とは感じず…海外は自己主張が激しいからと笑ってましたよ

日本で差別差別叫ぶ人は何処の国に行っても
差別されたと同じに感じると思うけどな",
369,"日本で差別は少ないと思う。

そもそも外人自体に不慣れな上に英語を話せない人が多い為に苦手意識から、避けてしまうのだと思います。",
370,"日本の場合、同じ日本人でもよその土地から移住してきた人はマークされる。
コミュニティーの中に入ってきた異分子に対する警戒感はやたら強い気がする。",
371,日本に差別がないとは言わないが、大体は外国人とのコミュニケーションに耐性が無いってだけではないだろうか。あと、自転車の取り締まりは日本人でもすぐ聞かれるよ。,
372,"多文化を受け入れない原住民が、外界を差別しているかというと、そうではない。
警戒をしていることを差別と断じるのは、浅はかだ。",
373,"blacklivesmatter? alllivesmatterじゃない？
肌の色や国籍に関係無く、命は大事
白人でもユダヤは駄目だとか主張する人居るけど、残りの選ばれた人で実効支配しきれるとは
到底思えないし、その考え方が間違っている。",
374,"日本生まれの日本人ですが、夜10時位にお巡りさんに何度か止められたなぁ。
自転車の盗難の確認だそうです。
皆さんにしてるといっていたが、スルーされるおばちゃん。お巡りさんの変わりに止めたくなったなぁ。",
375,"人種が違う人と結婚して子供が産まれたら多数はいじめに遭う。
その子が大人になって芸能人みたいに成功するのは僅かな確率。
子供は幸せになれるのだろうか？",
376,"昔の漫画であらゆる差別について言及されていたのを思い出す。
有色人種差別、ＬＧＢＴ差別、米国における外国人差別、などなど。

その時代から何にも変わってない、寧ろ悪化している気がする。",
377,残念なことではあるけど、個別の事案を挙げたら世界中どこでも「差別」的なものはあるだろう。白人社会で続く黒人差別とはまた別の話なのでは。,
378,"アメリカのような命に関わるような公権力の差別はないだろう
それに銃の問題もあることを一緒くたにして日本でも差別があることを論じるのはいささか乱暴な話",
379,娘がフランス人と付き合ってるが、家族みんなはどちらかと言うと反対。差別ではなく、何も言葉の通じない外国人と付き合わなくてもと言う気持ちがあるだけです。,
380,"そうゆう個人がいるという話を社会として見るの事態が偏見なんだけど。
そうゆう個人がいない国なんてどこにもないと思うよ。
黒人側でもアジア人差別する人、少なくないし。
固定観念の押し付けにもういいかげんうんざりする。",
381,"警戒と差別は違うし日本人同士でも付き合うのを注意されるから、本質の所だな問題は
差別と書く記者は人を差別している事が多い",
382,"差別ではないけど、
我が5歳の息子は泣いちゃいました。
初めての外国人で怖かったとのこと。
怒れないし、怖くないよと説明するので
精一杯でした…",
383,"いけない事、それは分かってるが、綺麗事言っても潜在的に持ってると思う。一番かわいそうなのは、その子供。子供はなんで私が、と思うのであれば
とても気の毒",
384,日本での差別と書かれている事象は、欧米の差別とは別物です。異質な物、馴染みのない物に対する感じ方はお互い様だし、何処にでもダメな奴はいます。被害者意識が少し強すぎるよ。,
385,"誰かを憎悪したり差別する権利と自由を守っていかないと、このままでは世界はディストピアになってしまう。
そのことがわかるかどうかは知性の分かれ目だ。
日本は黒人を差別する自由と権利を守ることを通して、人類の未来を守らなければいけない。



差別をなくそうという運動は無意味だ。
差別をなくしたいなら、差別をなくそうとするのではなく、差別される対象が他者から見て立派だ魅力だと思われるように努力すれば良いのであり、そういう実績は積み重ねていけば差別反対運動などしなくても、差別は消える。
全世界のバンツー系はそういう意味で努力不足だし、人類の歴史始まって以来、人類に貢献した文明的実績は皆無である。",
386,素行が悪い確率が極めて高いから近寄らないようにしている。それくらいの自由はあっていいとおもいます。,
387,直接何かされた被害者や被害者家族、戦争経験者以外は、とやかく言える権利ないのでは？被害者の方はなに言ってもいいと思うけど,
388,都会で外国人を見ても何も思わないが、田舎で外国人を見ると何故か怪しんで警戒してしまう自分がいる。こんな感覚をお持ちの方も多いと思うのですが、どうでしょう？,
389,"カフェのアルバイトのとき、黒人3人組がそれぞれ会計しにきたけどみ〜んな優しかった。拙い英語で味の違いを教えてもすっごく真面目に聞いてくれて…私が困っているってわかったのか、穏やかに接してくれたし、笑顔で対応したらそれはもうきれいな白い歯みせて一緒に笑ってくれたし。この一件でかなり印象変わったな…
白人の人も電車内でモメてるおっさん二人がヒートアップして、すわ殴り合いかってときに「やめろ！」って止めてくれてたし。",
390,"所謂アフリカ系の方々は目があうと大体笑顔で返してくれますし、個人的にはそんなに怖いイメージないんですよね。
それよりも一部のムスリム系はずっとムスッとしていて、何を考えているのかわからない（目だけしか出していない女性は特に！）ので、そちらの方が怖いですよ。
まあ一番恐ろしいのは、笑顔で近づいてきて平気で人を陥れようとする輩（人種は関係ない）ですがね。",
391,"よく電車で隣に座らないのが差別と言ってますが、外人が嫌とかじゃなく、体が大きい人の隣は狭いからじゃないの？
日本人の大きな人の隣は、それ以外が女性ばかりならいいけど、男女いたら狭くて座りにくい。
なんでも人種問題にしてたら本質を見失いませんかね。",
392,どこの国でも差別はありますよ。アメリカの会社で仕事をしたとき日本人管理者だけ管理者食堂に入れてもらえませんでした。ちなみにドイツやイスラエルの管理者は管理者食堂を利用していました。しかし、些細なことをいちいち気にしていたら生きていけません。嫌な思いをしたことは自分たちがしなければいいだけです。,
393,"きれいごとは要らない。
人権の侵害はもってのほかだが、自分の子どもが他人種と付き合っていたら反対する。
それは白人だろうが黒人だろうが関係ない。
自分の子孫が自分と全然違う見た目になる可能性があれば、それは全く受け入れられない。",
394,"日本人同士での結婚数に対する離婚数の割合は34％
国際結婚に対する離婚率は54％
（厚生労働省 平成29年）

もちろん、これはただちに離婚率に結びつくわけではないです。
しかし国際結婚が「私たちにとってはただの色素の違い」という理想論で片付けられる問題ではないことも示唆しています。

日本人にとって肌の色が違う人は、その時点で文化や価値観や倫理観が全く異なる人である確率が非常に高い。
そこに不安を感じるのは、差別でもなんでもない通常の反応です。

差別や偏見とは未知に対する警戒や不安をそのまま固定させて、それ以上の「理解」を拒み、イメージだけで不当に扱うこと。
ただ、受け入れられようとする側にも当然ながら「理解してもらう」「受け入れて貰う」努力が求められることは言うまでもありません。

相手の一方的な努力に期待するのは、コミュニケーションではなくただの傲慢であり甘えです。",
395,"差別はしないけど、電車に乗って
たまに避ける事はある
それは、日本人も同様にすっごい
香水？人工的な匂いがキツい人
外人さんに特に強い傾向が多い気がする。
酔ってしまうから。
別に普通なら避けないし
隣りにも座ったりします。",
396,差別は何処に行ってもありますよ。日本人も同じ、ただ肌の色だけで事件になる様な差別はほとんどない。アメリカとか普通にありますよ。差別の度合いが違いすぎる。,
397,"差別する意味がわからない。
何の特もないよ、学校のいじめと同じ。
何故肌の色くらいで差別するの。本当に理解できない。
差別する人の感情が解らない。",
398,"カナダの商店で出会ったアフリカ系の店員はとても礼儀正しかった。
イギリスでお会いしたアフリカ系の撮り鉄とも意気投合した覚えがある。
国としては仲が悪くても、中国人と韓国人にも仲良くしている人がいる。
それで良いじゃないの？",
399,ダイ・ハードだと、サンドイッチマン状態で、面白いことやってるな、くらいの感じで日本では受け止めるけど、実際にやったら自殺行為と言うのはわかったよ……,
400,"まっ日本人同士でも、自分の価値観と違う人を差別するんだから、差別があって当たり前。
差別がないのが一番良いのはわかっているが、こればかりは一生なくならない気がする。",
401,"日本人だけど職質何度もあるよ
私の知ってる人も、自転車(盗難)確認された事もあった

結局、日本人でも見た目で差別される
差別がなくなる世界になるといいです",
402,"本人達はそう思っててもなかなかね
原宿や大阪のアメ村とかでぼったくり商品を買わないと店から出してくれないとかよく聞くからな笑
日本みたいに接する機会が少ないと少数の悪い人のイメージが定着するからね",
403,"アメリカのことなんか知らんよ、そんなの。
違う価値観の国があるということを理解する必要があるのはそっちじゃないの？
ほんと欧米から来るものは押し付けがましい。",
404,"そもそも自転車乗ってて職質に会ったことない人はいるのだろうか？
大学生や大人が私服で自転車乗ってたらまず経験あると思うけど",
405,"日本人の場合は差別っていうか違う文化とか人種に対する恐れだと思うんだが
警察の自転車職質なんかは日本人にも普通にするし",
406,"日本で差別って言うけど、それは黒人だからって理由じゃないんじゃない？
日本は外人って言葉があるように、違う国には強い抵抗があるからね。
アメリカで差別を感じたなら、日本でそこまで感じるかな？
記事から煽りの意図しか感じない。",
407,一部分、差別という言葉に当てはめよう過敏に反応している事が読み取れます。卑屈になると、全てそう感じてしまうもの。,
408,今のご時世、差別意識なんかほぼないだろうと思っていたが、コロナ騒動での他県ナンバー狩り、医療機関やコロナにかかってしまった人への嫌がらせをみていたら差別は永遠になくならないんだろうなと思った。,
409,"日本でも起きている”黒人差別”って・・・
記事に出てくる具体的内容が、アメリカの例と比べて内容が違い過ぎると思う。
「差別」でくくっても意味がないだろう。",
410,根本的な構造の違いを無視して単純に差別という言葉で一括りにしては本質を見失い問題解決には繋がらない。,
411,日本ではあまり見ないから驚くことはあるかもしれないが、この記事のように注意する日本人はごく一部だけだから、こんな記事を出して日本人全体が差別しているようにしてほしくない。そこまでネタがないんですか？こういう記事を書いているBuzzFeed Japanのほうが差別してるじゃないですか,
412,"多かれ少なかれ、どんな国、どんな場所というより、
人種差別は人の考え方です。
人種差別がなくなることはないでしょう！",
413,"日本人が外国に行っても差別を受ける

それは文化も風習も違うから仕方がない

郷に入れば郷に従え

慣れるしかないと思いますが",
414,"まず日本人同士の結婚じゃないので、姓を変える必要がない。
それなのに姓を変えるから、すぐに日本人の魂を売ったって思われるんですよ。

姓をすぐ変えるのは、日本人や一部",
415,"米国の差別と日本の差別は根本的に違うとおもいます。
日本の場合は、異なった人種に対する警戒感だと思いますが、米国の場合は蔑視です。",
416,"日本人で自分のことしか考えていない人、嫌な人のある人はたくさんいる。

私に危害が及ばず、お互い尊重しあえるなら
国籍がどこであろうと関係ない。",
417,"仮の話ですみません。のち、アメリカと中国で戦争になってアメリカが敗戦
した場合初めてアメリカ国内の人種差別が無くなる時なんじゃないかな？
負けを知らない国民文化が他の民族をどこかで見下していると思う。
負けを経験して無いから負けた側の考えなんて理解できないでしょ！",
418,見知らぬ高齢の女性がわざわざ私の肩を叩いて注意する→親切で声をかけたのかもしれないが親族でも知人でもないのに注意するのはどうかと思う。あんたの価値観を押し付けないで,
419,"なんか差別を勘違いしてない？
小学生の様に明確なイジメがあれば可哀想だが、大人になっても被害者意識が強いのがそもそも問題なのではと思ってしまう。夫婦揃って。",
420,"悲しいかな差別の気持ちって対象こそ違えどみんな持っているものなのかもね。。。
それを自制して上手に社会で振る舞ってるのかも。",
421,"今までは特に気にもしなかった。
でも、今回のアメリカでの略奪行為を見てると
あまりいいイメージではなくなった。",
422,どの国にでも大なり小なりある話。ただし今の日本では、人種が原因の差別で命を取られる事はまずない。,
423,"全員とは言えないが、わたしは海外にいくの好きだし話すのも好き。言葉がつたないが。
同じ世界に住む一員として接するようにしています。障害持っている私だからなおさらなんだが。",
424,"今回の暴動の前までは、
アメリカでは白人が黒人が差別し、黒人は東洋人と南米系を差別するって聞いてた。
黒人は差別される側だが、だからといってその人が平等思想とは限らない。",
425,自転車で職質されるのは、大半が無灯火だと思うし、別に普通ですよ。差別ではないでしょう,
426,電車で避けられることを差別と感じるのは自意識過剰です。日本人同士であってもそういうことは多々あります。,
427,ここって左翼系の反日サイトだもんな。「差別」というレッテルで日本人を差別する気満々。他の人も突っ込んでるけど、感覚が日本人と激しくずれてる。,
428,でもさ、日本に馴染もうとせずに母国と同じように振る舞ってる人も多いよね。正直怖いなって思うことあるし。,
429,"これは、「馴染み」もあるからなぁ。
それ位、外国人とは縁が薄い社会風土だし。

しかし、これは難しいね。",
430,"騙されとるなあ。
ブラックライヴスマターは中国共産党主導のテロ組織だよ。
大量のサブマシンガンが押収されている。
日本で執拗な職務質問も嘘だな。
あたし日本で二回、黒人男性と付き合ったことあるけど、職務質問なんて一回もない。
一般の人に喧嘩売られることはよくあったけど。
ヤフーニュースが最近、中国の宣伝機関になっているのが酷い。",
431,"子供が学校で周囲にどう扱われるかは分からないが、本人達は自分たちが良ければそれでいいんじゃない。
他人の声なんて気にする必要はない。",
432,"私は一人っ子で親、祖父母、叔父と沢山の親類から大切に育てられました。
バツイチとかはなっから結婚する気もなかったし、うん、黒人も、中国、韓国人とも結婚する気はなかった。
そんなん連れてきたら悲しむの分かっていたしね。
結婚は自分がして幸せになるものだけど、周りの人も多少なりとも影響を与えると思うけど。",
433,"アメリカでの事は分からないけど、日本では珍しいからただ珍しがられてるだけじゃないかと思う。
当の本人達が一番気にしている説。",
434,黒人差別以前に、銃社会アメリカで生活するリスクの方が、日本より遥かに高いのでは。あれだけ乱射事件が繰り返されながら、規制が出来ないアメリカ社会は恐ろしい。,
435,"文化の違うコミュニティーに入る場合と黒人差別を一緒にすると話が難しくなるよ
きっと当事者なら分かってることなんだろうけど記者のミスリードもあるのかな",
436,"なかなか難しい
帰国子女ですら、ある程度差別される
本人達は我慢するしか無いと思うが
子供が嫌な思いをするケースは更にあるのが
現状
こちらの方が問題だと思う",
437,わかって結婚したんだろ！　いまさら！,
438,"は？
警官が職質で自転車の確認するのは普通だろ。
日本人で、急いでいても止められたぞ。",
439,わざわざ避けはしないけど、急にフレンドリーに話しかけられても戸惑うのでやめて欲しいとは思う。,
440,"いまや閣下のゾマホンさんでも高円寺で職質されてたからな〜。
あれは職質というより、あ、ゾマホンさんこんにちはーみたいなノリかもしれないけど。
黒人の差別というより日本語喋れるかどうかで変わっていくんだと思う。
アジア人だろうが白人だろうが日本語喋れないとちょっと身構える。",
441,"日本は歴史的に黒人差別する様な文化じゃないから自意識過剰だと思う。
自国民とはちがう接し方はするだろうけど、上からは見てないよ。",
442,"「黒人差別」…正直言わせて貰うと、「いじめ」と同じで現状では無くなる事は無いと思う。

物心つく前から普通に接してしたら差別はしないと思う。",
443,"文化の違いは常識の違いでもあるからね
普通は警戒してしまうと思うよ
というか日本人同士でだって結婚前提なら色々考えるし普通じゃない？",
444,"アメリカでの差別と島国日本の差別は異なるし、根本の意味が違う。
何でも同列に扱うのは違うと思う。",
445,"日本国内においては外国人差別よりも国内の部落差別の方が根深いように思いますけどね。
少なくとも銃社会で生きてる方に、とやかく言われるほど野蛮ではありませんよ。",
446,単純に被害妄想じゃないの。日本じゃ外国人が珍しいんだからチラチラ見られる事も有るだろうし、単純にデカくて怖いって避ける人も居るだろ。自分たちの事だけでなく相手の事も考えたらどうだ。,
447,自転車に乗っていて職質なんて差別じゃないよ。日本人でもよくある。何でも差別にもっていこうとしないで,
448,"ポリスが先に、国民を制圧するのに、銃を使ったか？
国民が今回のように、ポリスから、身を守るのに銃を持ったか？
ニワトリとタマゴの問題と同じですね。",
449,日本人女性と結婚して日本在住の黒人の友人も「電車で誰かの隣に座ると緊張が走るのが分かる」と言ってた。だた「警官におはようと挨拶できる環境も驚き」とも言ってた。,
450,人による。日本人は差別しているというレッテルを張り付けるプロパカンダ。幸せな国際結婚をしている人は、わざわざそんな事はアピールしないし、これがプロ市民というやつですか。,
451,"人それぞれだけど、日本人だろうと外国人だろうと融和する事に意味がある。
互いを批判しかできないような批判はたんに教養ないだけでしょ。かぶれてるだけ。",
452,"年配の人はわりと差別的だよね
差別の話題が普段出ないから知らない人多いだろうけど
自分は差別とか考えないけどこないだのボビーオロゴンの暴力の件で
怖いなと思った
もちろんみんながみんなではないだろうけどさ",
453,"白人の世界で起きた差別と同じことが日本でも起きているそうな印象操作を行い何がしたいのか。
こういう記事を書く人達は差別利権でもあるのだろうか。",
454,"珍しかったら見られるのはどの国でも一緒ですよ。
差別でも何でもない。
エジプトに仕事で行った時もよく見られましたよ。
日本と違うのは一緒に写真撮ろうとして来る所ですが
まぁ、国民性ですな",
455,好き嫌いは個人差があろうかと思うけど、移民が沢山いたわけじゃないし文化としては差別意識はないでしょ。何でもかんでも｢差別｣と一括りにしないでほしい。,
456,"差別、偏見が心の中にあることに気づいてない人多いと思う。今回コロナで気づいた。
日本はコロナぜんぜん大丈夫だけど、そこの国は大丈夫？？って連絡たくさんもらった。
毎日感染者は日本が上回ってたのに。。",
457,陸上男子百ｍ走で誰が日本人初の９秒台を出すかって騒がれてたなか、桐生選手が初めて１０秒の壁を破った際、「桐生君で良かった」って発言した陸上界のレジェンドが居た。,
458,"アメリカと日本ではちょっと違うと思いますよ。日本は殆どが慣れてないからで差別とは言い難い。
確かに手の甲が黒くて手のひらが真っ白にはさすがに始めは握手をためらった経験があります。
悪気は有りません。",
459,"自転車が盗難車かどうかで職務質問されるのは日本人だって受けてます
何でもかんでも人種差別に繋げない様に",
460,"やっぱりびっくりしちゃうんだと思う。
相手にわかるようなあからさまな態度は差別だと思うけど、なんとなく電車で隣に座り難いなとかも差別になるのかな……",
461,職務質問されれば差別なのか？電車で座る場所を空けられたら差別なのか？アメリカのことは知らない、日本では珍しい人を見ると驚くのが普通だよ。それを差別というのならば世の中差別だらけだよ。,
462,少なくとも大都市限定ならアメリカの方が表立った差別は少ない。違法だから。見えにくい差別は相変わらず存在するが。,
463,一番の問題は自分が正しいと思うからではないかな。日本に来て21年目だけど学校と会社ではできる人、体も以上に鍛えてるからそんな差別的にはされてないけど。日本に来てよく反日とか反日教育とか聞くけど、韓国が嫌いっていう人で韓国に行って住んだことある人いるのかな？大体行くことさえ嫌という人がほとんどではないかな。なんでかと言うとそんな人こそ弱い人だからね。そんな人はそれで良いけど自分は馬鹿じゃないと思うのなら偏った洗脳に近い情報で自分を満たすのではなく柔らかな姿勢がいいのでは？,
464,はっきり言って私的にゆうと何も感じない、この記事を書いた人とある夫婦の被害妄想もあるのでは、日本でも起きてるとあるが1億2000万人いるなかで何白万人差別するのですかと逆に聞きたい,
465,ん〜…ギリギリで終電狙ってた時の夜だった所為も認めます。のですが前に熊本で…遭遇した時に…輩２人（日本人と混血の男２人）に驚いたのですが…後で自棄で物に当られてた音を聴いたので…驚くのも差別なのですね…とあの時は学んだ夜でした…。,
466,"僕は、外国人が珍しい地方都市に住んでいますが、たまに外国人見ると、うれしくなります。
あなたは何をしにこの街に来たのですか？この街の印象はどうですか？って聞きたくなっちゃいます。
もちろん、人種民族関係なく、大歓迎です。
だって、縁あってこの街に来て、この街で同じ時間を共有してるんですから！",
467,"平和的なデモ → ガラス割って店に入り手当り次第に強奪して、そこらじゅうにスプレーで落書きし、公共物を壊しまくり、歴史的建造物や像を皆で破壊し、火炎瓶を投げ入れ燃やし、昼夜問わずに奇声をあげて、街をカオス化させる。
これを【平和的なデモ 】なんて言ってるのは、もはや人間の倫理など通用しない。

警察も、司法も、ルールも、倫理もない団体。

こっちの方が何億倍も恐怖だと思わないのか。",
468,自転車の警察尋問のくだりですが、日本人でも何度もあります。そこは意識過剰です。,
469,彼が日本で受けたという行為は差別というよりは偏見と言った方が正しいのでは？,
470,"こんなこと言うのはアレだけど
イジメが当たり前にあるんだから
人種差別も当たり前にあるのでは？

人と違うからってだけで、イジメが起きたりするなら、当然では？
情けないけどね。",
471,アメリカ海軍基地でサッカーずっとやってましたが、当然のように差別はありましたよ。種族が違えば差別とか偏見とか当然あるでしょ。それが人間。,
472,"不当逮捕されたならとかく、不当逮捕されるかもしれないという妄想で
差別がーとか言ってるんだからダメだよなぁ
そもそも、騒ぎの発端の人だって不当逮捕じゃなくて偽小切手使用の現行犯でしょ？",
473,差別してはいけない、頭では分かっている。でも、自分の場合だけど今の政治情勢でロシア、中国、韓国があまりにも酷すぎるので申し訳ないのだが、好意的な目で見ることが出来ん(´д｀|||),
474,"高齢者にアメリカは無理だと思う。
特に戦争見聞きしてる世代の人たちには。
無理なものは無理なのよ、押し付けるなって。
それこそ差別だわ。",
475,"日本でも人種差別はたくさんあるけど、みんな気がついていないだけ。
差別に疎いから、自分が差別している事に気が付いてない。
「〇〇人の男が窃盗容疑で・・・」なんで外国人の時だけ報道するのか？
あれは既に立派な差別です。",
