,comment,info
180,こういう馬鹿馬鹿しい事を記事にしなくて良いと思う。メーガンっていうのは所詮ちゃんとした学歴もなく、ただ男に媚びて、ヘンリーに取り入ったという計算高い女。こんな頭の悪そうな女がアメリカ大統領？アメリカの指導力は地に堕ち、そして世界から馬鹿にされるだけ。勘弁して欲しい。ミッシェル・オバマなら喜んで支持するが、メーガンとかって２流、３流の女優が何を戯言いっているんだかと思う。アメリカ国民にとっては悲劇というか、喜劇かな。まあ他国の事だからどうでも良いけれど。,
181,メーガンが黒人に対する人種差別にあったのは事実だけど、本人が自称白人だし、黒人とか白人とか関係ない問題だらけで王室を逃げ出したのに、政治家はムリでしょ(爆),
182,"仮にも英国王室の人間が米国の大統領に立候補って。
頭の悪さ丸出し。
本来なら英国籍でなければならない身分で、よくそんな事を言えたものだ。",
183,"並の精神状態ではここまで思いつかない。彼女の場合はもういっちゃってるから。狂人の戯言とは付き合い切れないね。
面白半分の票が入るかもしれないけど自分でも無理な事は分かってんじゃないの？
だとしたら有権者をバカにしてるよね。
全くくだらない。
こんなのニュースにしないでくれ。",
184,"面の皮厚すぎｗ英国民の血税もほんとにくだらない人に使われてしまったね。
王室から排除する選択は正しかったんじゃないの",
185,ヒラリーと同じで女に受けが悪いから、成功しないでしょう。アメリカ国民はあなたの夫よりは賢いと思う。,
186,"これで立候補したらただの馬鹿。
下地もなく友達もなくただの元ロイヤル
しかも一年ちょっとの。
さんざん税金使いPJ乗りまくりで
誰が投票してくれる？旦那ですら
アメリカ国籍ないのに。",
187,"メーガンって真からおかしな女性だね。
もう世界中からおかしな女って思われてると思う。",
188,ウソ！冗談ですよね！確かに上昇志向はメチャメチャある人だけど、自身が皆に支持されていると思っているの？それなら相当バカだよ。自分が悪いのに人のせいで周りの意見など聞く耳持たず＋金の亡者、賛成する人がいたら見てみたい。アッ！ヘンリーがいたか。,
189,"いずれやりかねないと思う。
落選したら
「私が選ばれないのは、黒人の女性だからよ！」
って言えるし。",
190,"メーガン妃は存在しない　メーガンね
二流芸能人で勘違いお上りさんがやりそうな事じゃん
出馬はどうぞごずいに
20年後王室に泣きついてる姿が目に浮かぶ",
191,"吹き出してしまった笑
どうぞ好きに立候補してください。
落選したら、私は差別を受けたと言って責任転嫁でしょうね。",
192,"この女が核兵器のスイッチを押す権限を持つとかありえないわ。
たいしたサクセスストーリーだね、コントかよ。",
193,東京都知事選にスーパークレイジー君が出れるんだから、米国大統領選挙に黒人の嫌われ女だって立候補する権利は有る。それをとやかく言うことは野暮。,
194,まぁ!なんと言ったやら、頭構造を診てみたい、物凄い人種がいたものだ、トランプとお似合いだ、旦那は偉い女に捕まったもんだ、見る目を持っていなかったか、すぐに離婚をするだろう、玉の輿に乗ったからには別れないか、逆玉の輿女、,
195,英王室は一刻も早く、この馬鹿夫婦を切り捨てる事を、おすすめします。,
196,大統領になったら、イギリスを植民地化してやろうかしら。,
197,"日本の衆議院選で例えるならどのあたり？
ドクター中松？マック赤坂？オウム信者が出たときもあったけど。
やっぱ芸能人枠かしら？
大仁田厚とか（笑）",
198,"英王室お察しします。
こちらもkkがいますが結婚と同時に皇室を離脱しますから傷は浅いと思います。",
199,"あんな程度のスピーチで大統領選に立候補？

この人、ホントにアタマおかしいんじゃない？自己評価が高すぎももう、ここまで来ると笑えないゎ。",
200,"メーガン、アメリカ人馬鹿にしてるでしょ。
メーガンのポジションは唯の三流女優。",
201,キャサリン妃より上に立ちたいのね。,
202,この方も被害者ぶるテロリストの一人なのかしら？ヘンリーもみる目無さすぎ。,
203,小室圭も真子内親王を得たらこういう行為に及ぶはずだから、反面教師とされたい。,
204,"ハリー、お前やっぱり踏み台だ。

いい加減気付けよ。

とんでもない女に引っ掛かった。

眞子さまも気付いて。",
205,"教養がない。
この夫婦のニュースは見たくないです。
イギリス国民から嫌われる理由がわかりますよ。",
206,"あははははははははは！
バカをやるにも程がある。
資金は自腹ですよね!?
旦那の財布アテにしてないよな？",
207,家族すら愛せない人間に、国は愛せない,
208,"ゆづか姫じゃないんだから。
王室と思えない奔放さ、軽さ。
もはや国難だね。",
209,王子の胃が蜂の巣になってそうで心配,
210,勘違い野郎はどの国でも居るもんだね…そりゃ〜エリザベス女王から嫌われる訳だ…,
211,仮に眞子さんとKKが結婚すれば、KKはメーガンの丹の前だろうな。,
212,本気なら頭おかしい,
213,マジで？？早々に惨敗したら笑えるわ。惨敗後、どの面下げて世間に出るのかね～超恥ずかしい。,
214,〇〇と煙は高い所か好き……メーガンにピッタリの言葉だわwww,
215,ガセネタだろ,
216,へぇぇぇ……,
217,治療しなくて大丈夫か？,
218,メーガン、本気で頭おかしすぎ。ここまできたらもう気持ち悪いレベル。,
219,公務を放棄した人間が大統領？,
220,この一枚目の写真，完全に自分に酔ってますね。はっきり言ってキモいです。,
221,"はい、無理です。

アメリカが崩壊します。",
222,"イギリス王室を侮辱した人が冗談にもほどがあります。
顔に品がないのにおとなしくしておきなさい。",
223,面白いじゃないですか。,
224,このバカオンナ！！,
225,アメリカ産スーパークレイジー君,
226,知能が無いのに？自己欲求しかないのに？無能なのにね。,
227,"この人と金与正とのキャットファイトは
この世の地獄だろうな。",
228,この人、やっぱり、頭がおかしいと思う。,
229,あはははは,
230,"凄い人だな…
もう病んでるんじゃない？",
231,アメリカ史上最高のヤバい女。,
232,趣味の悪い喜劇,
233,銃規制を真っ先にお願いします。,
234,アメリカンだって馬鹿じゃないよ。メーガンさん、政治や経済を学んだの?,
235,"馬鹿馬鹿しい（笑）
この人を選んだら、米国は崩壊やね",
236,因業が表情から滲み出してるではないか！,
237,トランプを超越する勘違い女！つける薬はない！！,
238,小室圭と結婚して離れ小島で暮らしたらいい,
239,"猫ニュースを見た瞬間メーガン出してくるのやめろや
ヒントポットは英国王室転載ヨタ記事だけ載せとけ
迷惑",
240,失笑。州知事目指せば,
241,救い様の無い馬鹿だね、この女は。,
242,本当のバカで勘違いしている人なんだー,
243,調子に乗っちゃってw,
244,調子に乗ってるな、この阿呆は・・・,
245,さげまんが出馬！！,
246,バカも休み休み言え。,
247,何がしたいのこの子,
248,クスリやってないよね?,
249,パーソナリティ障害なのでは？,
250,今すぐ握り潰すべき。,
251,本当の話なら、ホントにおバカさん。,
252,女トランプ？ 大統領なら警備費が国から出るもんね。,
253,メ―ガンなにがしたいんだｗｗｗ,
254,ぶっちゃけ驚きは無いｗ,
255,出れば〜〜？自費で。,
256,多分笑い物にしたい人だけしか投票しないとわからないのか、まあアホ丸出しにはわからないか。,
257,病院に行ってこい、,
258,あくまで噂,
259,ありえましぇーん！,
260,フッ！,
261,ただただイタイ女…,
262,そもそももう『妃』じゃないから,
263,吐き気がするよ!!,
264,ラッパーに先をこされた！,
265,あなた国籍は?,
266,"おーまい、ごっと
アメリカの終わり",
267,1ミリも面白くもないバカげてる。,
268,失笑。,
269,俗物感がハンパないっすね,
270,え？妄想癖？,
271,"勘違いも甚だしいバツイチ女

世界中がこう思ってる",
272,"この女はマネーゲームやってんだな
別荘で人生ゲームしてろ！",
273,"海外版加藤紗里

誰もお前に関心ねぇよー",
274,"バカの極み。
ヘンリー、いい加減に目が覚めないのかな？
あ、バカ同士だった🤣",
275,"どんだけ嫌われてるか現実知るんじゃないwww
で、余計にまた嫌われてwww",
276,(笑),
277,ヘンリーが泣くだけ、アホだから理解できんか？,
278,アメリカ人は馬鹿だから、次の大統領選ならチャンスはあるね。,
279,ご冗談をw,
280,"会社ひとつ経営したこともないのに
国を動かすことが出来ると思っていたら
自己評価高過ぎ！
アメリカの高官は指ぱっちんで動くのですか？",
281,"いい加減、もう妃ではないから、メーガンさんって言って！
メーガン妃って言わなで。
それ言うと、嫉妬心刺激するから。",
282,仮に立候補したとするなら、底抜けなバカ野郎だね。この人。,
283,"どんどんやってパヨク共倒れ期待
BLM？
黒人だって白人だって黄色人種だって、みんな大事なんじゃないんですか？",
