,comment,info
140,これだけやりたい放題して、今更ですかい！という感じ。王室から勘当されたくないから、でしょう？関わったら死ぬまで毒をもたらす、毒蛇とか悪魔みたい。,
141,"メーガンに反省という言葉はないと思う。前にしか突き進まない猪突猛進な人。猪女だもの。
他に何か企みがあるのかな？",
142,"今更手遅れでしょ。
それにこの女はそんな事考えてないよ。",
143,"そんな思慮や配慮のある女だろうか？ただの目立ちたがり屋アメリカ人だと思うけど。ヘンリーもいい加減気がつけばいいのに。

メーガンはなにかすごいテクニックでも持ってるんだろうな。",
144,"嫁選びも、実に実に""問題児ヘンリー""らしかった。",
145,"アフリカ系アメリカ人なんかと一緒になるからダメなんですよ慎み謙虚さ民の幸せ民への慈しみなんかまるで考えてない。
日本の皇室はこれら品格が備わっているから国民も支持する。
だから小室圭はダメ 絶対に️",
146,"ムリムリ。剥奪一直線に駆け抜けました。祝。

この前のfortuneとのインタビューは、驚いたな。ついに脱いだのかって思ったくらい
何も着ていない風で登場。なにがパワフルウーマンだよ。アホヘンリーに近付き、ひっかけただけの空っぽな女。",
147,もう遅い。英国王室、国民はメーガンを絶対に許さないでしょう。,
148,彼女一流の作戦じゃないの。甘い、甘い。,
149,イギリス国民に教えてあげたい『サゲマン』という言葉と言葉の意味を。,
150,夫の立場が悪くなると私の贅沢が脅かされるので反省します　エリザベスのクソババアはじめ王室のみなさんメンゴメンゴ,
151,"いやいや信用できない記事だし、
メーガンはそんなまともな人間ではない。
それから『妃』は全くもって要らない！",
152,"何を今更？
何をやっても人のパクリ、
何をやっても半端、
だから五流女優だったんだし、
だから王室からも切られるんでしょ。
だから誰からも嫌われる、
だから誰からも尊敬されず
だから誰からも嘲笑される。
当然だわ。",
153,この女が反省するはずがない。,
154,いや、無理だろ、猫被るだけでしょ？,
155,なんだ、この媚びるような醜い写真は？,
156,そもそもアメリカ女と結婚したヘンリーが悪い,
157,卑怯もの。,
158,"どんな顔して、英国の地を踏めるのかね？

こんな顔ですか～～（爆笑）",
159,B級女優丸出しなこの写真は反省してますのパフォーマンス？？,
160,いやぁ〜　そんな殊勝なタマじゃないよ、メーガンは。,
161,"英国王室の眼の上のタンコブだ。
ヘンリーは大馬鹿だね〜あんなのを選ぶなんて…
どーせ迷惑な失態ばっかりだよこの先も。",
162,"知っててやってた確信犯じゃなかったの？
えっ反省？ただの無知だったってこと？
相当なおバカ。単なる世界の笑いもの。イギリス王室お気の毒。",
163,万に一つもないだろうけどもしおバカさんが王位についちゃったりなんかしたら、お妃はマリーアントワネットみたいになるのだろう・・,
164,"馬鹿な脳なし王子が選んだ嫁なんだよね結果シャーないわー。正直みたくないんだわ
こんな馬鹿女。英国だけで眺めたりやいいのにもつと日本国民の為に良い記事載せて",
165,この画像で大喜利やりたい,
166,"こやつめ。。
悪癖と性根は変わらない",
167,いつまで我慢できるのかな？？,
168,この女の子に反省などないでしょう。,
169,"最終的には暴露本でも出しそうだな。
この女は。。。",
170,今晩のご飯は栗ごはんにしようかな。おたくは？,
171,"ごっつい手。
喉仏。
ふむふむ。",
172,"今さらｗｗｗ
というかネタかとおもったｗ",
173,"この写真、ツタンカーメンみたい。

ファラオメーガン。",
174,時すでにお寿司。,
175,もはやただのインフルエンサー,
176,手遅れです。,
177,スゴいブスだな...,
178,気持ち悪い写真。,
