,comment,info
147,"黒人の命も大事だ？ 誰に何いってんの？ 当たり前やろ！ 動物みたいな感覚で日本でデモすんじゃねー！
そんなことするから余計に差別感覚出てくるんじゃ。
デモなんか要らないし差別の勉強も要らない。
教育されてない子供は人種の差別なんかしないでしょ！",
148,"今までもこれからも、
日本で黒人をあからさまに差別した事ないだろ。
差別するなと言って差別やヘイトしてくるのは、貴方達パヨクです。",
149,黒人の犯罪率の低下の対策も同時に呼び掛けたら本当の人権差別のデモ。一方的主張はバックで変な団体が先導してると思われてしまうよ。,
150,"肌の色に関係無く、人の命は大事！
黒人の命もって言ってる時点で上から目線で差別してると思うよ。
日本は黒人を奴隷になんかして無いし、差別もして無いのに、何で日本でデモやる必要が有るの？",
151,"クルド人のふりして警察に逮捕されて過激派左翼主催でデモしたらクルド人団体に否定されたやつか
参加してるのが犯罪歴のある左翼やアンティファや中国人とばれてるのにお疲れ様です
日本は扇動にはのらないようにしないとね",
152,"北朝鮮や中国の人権弾圧も国内で声を上げてデモしてほしいね。
黒人は日本じゃ差別されてないと思う。
むしろ悪い奴が幅を利かせてるからしっかり取り締まってほしいね。",
153,黒人の命も大切だということには同意するが今回のアメリカの黒人暴行致死事件はさすがに特異すぎて日本でも身近なこととしては共感できないよ。,
154,"ただの迷惑行為
あまりやると外国人は差別されていると思い悩んでると
日本人が信じ遠ざける様になる

友好的で日本語さえ話せればこの国でそこまでの差別はない",
155,"目立ちたいだけ。
足下も見れないのに。
カッコいいと思ってるんだろうな。
上っ面だけが良い京都ならでは。",
156,"なぜ人間の命ではなく、黒人に限定するのか？
海外での差別のデモなら中国のチベット､モンゴルなど
あるのでは？",
157,日本でも、身近に？？何を身近に感じるんですか、少なくとも、生まれて数十年になりますが、人種差別なんか、日本で見たことありません！それとこの方（被害者）とんでもない、前歴のある、犯罪者だって本当ですか？,
158,"少なくとも日本人で人種差別から命の重さ云々って思ってる人ほとんどいないと思う。
怠け者と、ことさら権利主張したり、人の邪魔をして迷惑かける連中は蔑まれるけど。
騒ぎのもとになってるアメリカの黒人だってよくよく聞けば自業自得やんか。
この人たちは誰に何を訴えたいんかね。",
159,"日本で黒人が差別を受けたり、迫害されてるとは思えないんだけど……。
なんだか違う思惑を感じてしまうのは気のせい？",
160,"何も解決しないデモだな。
黒人もアジア人を差別してるし、デモに便乗して暴れて窃盗も起きてる。

感情的なデモでは何も変わらない。",
161,"差別はいけないことだがやるならコロが終息してからやってくれ。
頑張って自粛した人に迷惑です。",
162,"黒人の命も大事だ、日本でしてどうしたい？
日本人は差別しないぞ、心配するな。
香港の方が大事だよ、最悪戦争になる。",
163,黒人の命はもちこん大事だが、上野や原宿でボッタクリの洋服屋におびき寄せるナイジェリア人集団には警戒心を持たないとね。,
164,"日本は黒人差別しましたか？身近な問題ならもっと別にあるでしょう
流行に乗っていればいいと考えるのは浅はかです",
165,"コイツ等なに？　なんで日本でデモするん？
アメリカ大使館前なら解からんでもないが。

日本人は右向け右とか、同調圧力に屈しやすいとか言うけどさ
「アメリカの差別問題を日本でデモする」って同調圧力かけてんじゃねえか？

従いやすい民族と、思想を押し付ける民族、どっちが不正義だい？",
166,"白人と黒人が如何に身勝手か…という事は知る切っ掛けにはなりましたね。

どうでもいいような下らないアメリカ人同士の諍いを日本に持ち込むな。どうしてもやりたければアメリカでやれ。関係ない日本を巻き込むな。",
167,"チベット人もウイグル人の命も大事です。
クルド人の命も、ロヒンギャの命も大事です。
デモ、しましたか？",
168,"先にアジア人の命も大事だデモしたら？
日本人もだいぶ蔑まれてるのに気づいてないのか
日本人て所詮海外に住む人少ないからのんきだね",
169,どうしてもこの黒人の命も大事ってのに違和感がある。みんなの命が大事だろ？,
170,"ところでさぁ、記事の趣旨からはちょっと逸れるけど海外で日本人がいわれのない差別 受けた時に声上げた？

人種差別問題が白人と黒人の間にしかない とか思ってない？",
171,その黒人たちからも差別されることが少なくはない黄色人のこの人たちはそのことをわかっているのだろうか。,
172,"「黒人の命も大事」これは誤訳でしょう。なぜ「も」が入るのでしょうか？
この一文字こそが人種差別。マスコミの恥さらし。",
173,密を作るな。今は自分の命が一番大事。,
174,"日本でデモをやってもねぇ……。
江戸の仇を長崎で取る、どころの距離ではないから。",
175,米国でやれ。安全な遠くから吠えてるな。何時もこういうのそうだ。,
176,"日本に黒人を奴隷にした過去があるのかな

アメリカのあれはコロナ禍のどさくさと一部の警察の横暴を口実にしたストレス発散and特権の要求デモ

日本でやるな不愉快",
177,"「黒人の命も大事だ」
「黒人の命も・・」？？
この表現自体に差別意識を感じるのは私だけ？
何か？上から目線？と言うか、本気度が伝わって来ないし、何故日本の京都で・・？？",
178,やめてくれ。巻き込むな。日本でやってなんの意味がある？拉致をしないでなんで日本で黒人やねん。,
179,"互恵的な解決。
アメリカの黒人（およびその他の希望者）は、リベリア行き。",
180,"海外に行くとアジア人だって差別されると聞くから、アジアでデモするなら、asia lives matterでしょ。
black lives matterじゃ、やらされてる感たっぷりどすえ。",
181,"黒人による白人への犯罪も増えてるんだけど？
「どっちの命も大事だ」と言わない連中なら　信用ならないな。
ただの人権屋でしょう。

「黒人は白人に何してもいいが　白人が黒人に何かしたときだけ　大騒ぎ」
なんじゃそりゃ(笑）
どっかで聞いたような　言葉ですね～。

とりあえず　日本でやるな。うざい。
黒人だけを擁護するようなデモなら　反対。",
182,それよりも日本人への逆差別である在日特権とか無くして平等にすべき。,
183,日本で黒人の人を差別したりしないんじゃない？今は、蜜を避ける時期ですよ。,
184,デモよりも、日本には黒人への人種差別は無いんだと知らしめるべき。,
185,"黒人差別って、日本にとって身近な問題でしょうか？
みんな考えていると思いますよ。",
186,この人達は｢黒人の命も大事だ｣と言っているけど、大半は｢黒人だけの命は～｣と思っていますね。,
187,"なんだらろね
目立ちたがりやさんなのかな

京都住みですが、人種差別なんかあるかな？
差別なら
京都人か　それ以外　じゃない？
あたしは　それ以外の方の京都住人です。",
188,なんだかこれだと京都で人種差別事件が発生したみたいだな。,
189,"黒人さんの時は優遇して特別扱いしてんのって思うくらい大騒ぎなイメージ。
日本人とかアジア人への差別なんかはここまで大騒ぎしてないイメージ。",
190,楽しいうれしいデモ祭り。で、この後のビールはめっちゃくちゃうみゃーでいかんわ。,
191,身近な問題ねぇ？京都ではそんなに黒人差別があるわけ？身近に黒人すら見たことないど田舎に住んでる身としては違和感しか無いけど。,
192,"今こそ、叫ぼう！
Tibetan, Uighurs, Hongkongese Lives Matter！",
193,日本で黒人差別なんて存在しないのになぜわざわざ持ち込むのかな？,
194,シールズみたいな変な輩が増えてきたなぁ,
195,京都（京大）自体が差別的な土地柄なので、そこが問題だと思う。,
196,"アメリカで起きた日本人差別は？
アメリカ人は日本人に謝った事あったか？",
197,日本人はその黒人に差別されてる。彼らは人種差別撤廃なんて微塵も思ってないことに腹が立つ。,
198,日本でヘイトの対象になっているのは黒人じゃなくてホームレスだから。,
199,京都人が人種差別反対とか笑えます。そんなグローバルな話題を取り上げる前に京都人以外への差別をやめてください笑,
200,"黄色人種と白人の命も大切だよ。
地球はお前らだけではない。",
201,ウイグル人やチベット人の人権も主張してほしい！,
202,名古屋といい京都といいこりゃ裏に何かありますな…,
203,"チベットやウイグルは民族浄化されてますよ。
いま現在も。",
204,"黒人の命｢は｣
じゃなく
黒人の命｢も｣
になっとる。

いいことだ",
205,"マスクするなら鼻を出すな。
この頭の湧いた馬鹿の命は大事ではないな。",
206,京都は差別を食い物にしてる連中が多い地域だよね,
207,アジア人として日本人も差別されますが…。,
208,今ネットで上がってる黒人の白人暴行動画見てないの？相手が女、子供、老人でも全く容赦なく特に頭を徹底的に殴る、蹴る。あんなの見たら黒人擁護なんてできねーよ。,
209,"人種を見て公平　平等　という扱いを

卑怯な感情で不公平　不平等に扱わない事",
210,"何故 黒人が差別されるだろう？
何故 黒人が犯罪を起こす場面しか目にしないのだろう？",
211,"「黒人の命も大事だ」

この言葉が差別なんじゃないの？",
212,"中国人がいなくなり静かになったと喜んでいるのに、またにぎやかに騒いでいるの？
外人さん黒人さんはいたのかな？",
213,ヘイトクライムの仮装行列,
214,京都人が差別に抗議とか、ネタかと思って失笑する,
215,そんなことより渋谷でぱちもんぼったくって売ってる黒人くんたち何とかしろよ。,
216,香港の人権侵害はスルーですか？笑,
217,"「黒人の命も大事じ」
日本でやることに意味があるのか？",
218,京都大学といい京都はやばいとこだな,
219,コロナがウヨウヨいるなー。消毒しなきゃ!,
220,"黒人が見当たらないんだがこいつら何がしたいの？
承認欲求の塊アンポンタンチュチュ思想左翼かな？",
221,"日本に
黒人差別は
ありません
チベット、ウイグルの人々の為の
デモをしなさい",
222,"黒人の命も？
訳し方、変でない？",
223,"でもやるなら海外でやれ！
ここは日本だ！
そもそも人種差別とかどうでもいい。",
224,騒ぎたいだけのアホの集まり,
225,新しいお祭りですか？,
226,中国狂産等が後ろで笑ってるぞ。,
227,デモしてる自分イケてる芸人集団,
228,気持ち悪い。,
229,アフリカでやれ、ヴォケ！,
230,いやらしい連中だよやつら,
231,日本に持ち込むな,
232,朝鮮人の命も大事！！,
233,"騒ぎたいだけのバカ

効果的な主張したいなら時と場所を選べ",
234,隣国のスパイが行動を起こしたか。,
235,アメリカでやれよ…,
236,家畜人間ヤプーか。,
237,素晴らしいです。,
238,"なぜ京都でする？
京都で露骨な黒人差別なんて起きてないだろ
勝手に持ち込んで平穏な日々を壊すなよ",
239,んーもう気持ち悪い,
240,"日本も含めてアジアではどれだけ黒人や旧植民地の人々が奴隷として蔑まれ酷い扱いを受けてきたのか知らない人が多すぎる。
日本人も何故アメリカや欧米各地で差別に対する抗議デモが起きてるのか知ることが大事だ。",
