,comment,info
124,"問題を作り出す人間の、問題児による、問題児の自己陶酔のためのメッセージですか？

自己愛全開でお笑いを提供してくれているのかい？笑
嘲笑と非難を受けるのは同じとしても、せめてすべてのタイトルを返上してからにした方がいいんじゃないの？
ヘンリーも止めるべきでしょー。
英王室で育ってきたのに、知らないはずないでしょうに。

ヘンリーとメーガンのニュースが出る度に、日本のA一家もこうやって海外で笑いものになっているのかもなーと思う。（それほど有名でもないか。笑）
ドヤッといわんばかりにゴミ袋ガウン（ワッペン付き）作って、わざわざ病院の医師に持たせて撮影。
アベノマスクに匹敵するほどの笑いを取ったのは記憶に新しい。

国民としては税金の無駄遣いされて、なんだそりゃ効果しかないのは共通してる。
皇室にはふさわしい人間がいるべきだと痛感する。",
125,"メーガンは、自分がアメリカ人だと思ってるのでしょう。
それならば、英国からの援助は、義父からのお小遣い程度にしか思っていない。

いまの暮らしが英国の税金に支えられているとは全く考えてないのでしょう。",
126,女の闘いに勝って王族の座を勝ち取っただけで、勘違い甚だしい。彼女は王室の公務さえこなせず、お金を湯水のように使って更には暴露本で王室をメチャクチャにした。私にしたら、トランプとなんの違いがあるのか分からない。,
127,"メーガンはアメリカの大統領狙っていますよ
王子との結婚だってそのためのステップでしょう
お父さんがアメリカ国籍なら出馬できますしね
お父さんはオランダ＆イギリス＆アイルランド系アメリカ人なんですね
リベラルだしパヨクだし資金調達もラクにできそうだしうざい存在ですね",
128,"結局、
ばかだから、
それで強欲で自己顕示欲ギラギラだから、

なにやってもボロが出るし矛盾する。

考えが浅くて
無知無教養だから。",
129,"おとなしくしてればいいのに‥
自分で騒いで文句を言う！",
130,"親をたいせつに。きょうだいと仲良く。

子供でもできることができてからにしましょう。
偉そうな発言は。",
131,"目立つ事＝お金になる
嗅覚だけは鋭いメーガンさん
夫ヘンリーは置いてけぼり笑",
132,"来日した際のメラニア夫人のドレスの総額は
200万円。オートクチュールの1着分にも満たない金額です。
メーガンさんのマタニティ・ドレスは6000万円。人としての、品格が現れますね。",
133,イギリス国民でもなく、アメリカ国民でもありません。なのになぜこの人を見ると虫唾が走るのでしょうか？,
134,"差別を無くそう！皆んな平等よ！
↑これって王室と反対って事では？


メガンさん頭大丈夫？

無責任過ぎる。",
135,まわりのアメリカ人もだめなんじゃない？メーガンの名声利用してるんだから。,
136,シンデレラでもお金と名誉は手に入れた代わりに、自由が失うのに、彼女は束縛は全くなくてやり放題ですね。結局、アメリカ人？イギリス人？まあ、結局嫉妬だから、こんなに批判されるわけです。正直、彼女になりたいです。お金、名誉、自由、すべて手に入れた王者ですから。,
137,"ヘンリーも早く洗脳が解けて離婚すればいいですね。
てか、メーガンはかなりの床上手なんでしょうね～",
138,"お金の次は
名誉が欲しいのね（笑）",
139,"この空気の読めないＫＹ女史の行動は
日本にもいました
安部昭恵夫人です！
ご主人も似たもの同士
どちらが上でしょうか？",
140,流石にこの太鼓持ち爺でも庇いきれないようですね,
141,下品。,
142,ここまで・・・バカだとは思わなかった！,
143,もう国民もハリボテにメッキしただけと気付いていますよ。,
144,"なんかよくわからない勘違い女ですね


どこまでいくのやらです",
145,そのうち謎の交通事故で死亡することになるだろうな。,
146,もう、妃ではないのでは？？,
147,次はオバマ夫妻を利用ですか。,
148,顔が変わった。また弄ったんですか。,
149,黒人を餌にして政治家を狙ってるかもな,
150,何がとは言いませんが、黒いですよね。,
151,"カネの亡者
そして世界を駄目にするアカ",
152,"「スーツ」観たけど

いやー、アップになると、ひどい、肌がきったないよねー

しみとソバカス。
顔はメイクで隠せてないしデコルテはブツブツ",
153,"卑しい。
魔女。",
154,ナルシス でしゃばり、かまってちゃま。,
155,Yahooは削除するなよ！日本のYahooは民主党派民主党Bidenの事書くとすぐ削除される。いい加減にしなさい。,
156,"「ちょっと太ったんじゃないか」ww
キツイwww",
157,英国も米国も他国なんで日本人が荒立てる必要はなし。,
